Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Cap Cana CH R32,W vs Seyboth Wild,1.11,1.31,57.8,4.6,2.3%,68.2%,7.0%,55.8%,48.8%,41.0%
2024 San Luis Potosi CH QF,W vs Tirante,1.19,1.71,45.8,2.0,3.1%,75.0%,3.7%,70.4%,37.1%,40.6%
2021 Davis Cup RR,L vs Tiafoe,1.03,0.87,95.7,8.6,3.7%,57.4%,13.7%,70.6%,32.1%,28.6%
2019 M25 Pensacola FL R16,W vs Ugo Carabelli,1.24,1.30,63.7,2.4,0.0%,58.1%,0.0%,64.3%,43.3%,37.9%
2019 M25 Pensacola FL R32,W vs Constantin Ignat,0.96,1.49,48.0,3.0,0.0%,73.1%,4.3%,52.2%,69.0%,44.4%
2019 M25 Vero Beach FL R32,W vs Nakagawa,1.16,1.23,66.7,4.7,0.0%,55.0%,0.0%,50.0%,50.0%,51.4%
2019 M15 Bucaramanga QF,W vs Huertas Del Pino,0.90,1.07,99.8,71.7,0.0%,62.3%,1.8%,57.9%,50.6%,44.0%
2019 M15 Bucaramanga R16,W vs Gomez,1.09,1.34,53.7,3.1,0.0%,64.7%,0.0%,50.0%,48.5%,56.7%
2019 San Luis Potosi CH R64,L vs Muller,0.91,0.80,59.1,2.9,4.9%,53.7%,2.6%,55.3%,40.8%,40.0%
2019 M15 Sunrise FL R32,L vs Bangoura,0.97,0.54,46.1,2.0,2.4%,63.4%,0.0%,59.5%,21.9%,21.4%
2019 Monterrey CH R64,L vs King,0.89,0.79,57.0,2.1,8.9%,68.9%,7.1%,54.8%,27.3%,41.0%
2019 M15 Antalya SF,L vs Popko,0.86,0.63,46.7,3.2,3.4%,51.7%,4.0%,52.0%,25.8%,44.8%
2019 M15 Antalya R16,W vs Korda,1.16,1.20,58.2,5.1,4.2%,62.5%,2.6%,61.5%,38.6%,40.4%
2019 M15 Antalya R32,W vs Kirci,1.23,1.71,30.0,2.1,0.0%,57.7%,0.0%,60.0%,64.5%,50.0%
2019 M15 Antalya R32,W vs Biljesko,1.36,2.25,26.4,2.1,0.0%,60.0%,0.0%,73.9%,62.1%,48.1%
2019 M15 Antalya QF,L vs Fatic,0.67,0.53,30.3,2.0,3.6%,53.6%,0.0%,59.3%,44.1%,24.2%
2019 M15 Antalya R16,W vs Pereira,1.10,1.28,58.4,5.7,2.4%,69.0%,5.0%,60.0%,33.3%,50.0%
2019 M15 Antalya R32,W vs Rodriguez,1.17,1.25,59.0,3.6,4.4%,64.4%,2.4%,64.3%,34.1%,42.1%
2019 M15 Antalya R16,L vs Andreev,0.87,0.74,50.5,2.7,2.4%,61.9%,0.0%,53.8%,31.1%,41.0%
2019 M15 Antalya R32,W vs Pereira,1.08,3.00,27.7,2.0,5.3%,68.4%,0.0%,94.1%,43.8%,64.5%
2025 (1 matches),,1.11,1.31,57.8,4.6,2.3%,68.2%,7.0%,55.8%,48.8%,41.0%
2024 (1 matches),,1.19,1.71,45.8,2.0,3.1%,75.0%,3.7%,70.4%,37.1%,40.6%
2021 (1 matches),,1.03,0.87,95.7,8.6,3.7%,57.4%,13.7%,70.6%,32.1%,28.6%
2019 (25 matches),,1.04,1.14,55.7,3.0,2.1%,61.7%,1.5%,59.5%,42.7%,43.7%
Career (28 matches),,1.04,1.14,57.5,3.0,2.2%,62.1%,2.4%,60.2%,42.2%,42.8%
