Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Cap Cana CH R32,W vs Seyboth Wild,56% (10/18),38% (6/16),2/3,1/1,67% (6/9),0/1,0/0,- (0/0),- (0/0)
2024 San Luis Potosi CH QF,W vs Tirante,63% (10/16),25% (2/8),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2021 Davis Cup RR,L vs Tiafoe,82% (14/17),25% (1/4),1/3,0/2,60% (3/5),4/6,4/5,63% (5/8),25% (2/8)
2019 M25 Pensacola FL R16,W vs Ugo Carabelli,56% (9/16),50% (3/6),2/2,1/1,90% (9/10),0/0,0/0,- (0/0),- (0/0)
2019 M25 Pensacola FL R32,W vs Constantin Ignat,70% (7/10),45% (5/11),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 M25 Vero Beach FL R32,W vs Nakagawa,58% (7/12),67% (6/9),2/2,1/1,50% (5/10),0/1,0/0,- (0/0),- (0/0)
2019 M15 Bucaramanga QF,W vs Huertas Del Pino,67% (12/18),26% (6/23),2/5,1/1,56% (5/9),4/5,4/4,62% (8/13),42% (5/12)
2019 M15 Bucaramanga R16,W vs Gomez,47% (7/15),56% (5/9),2/5,1/1,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2019 San Luis Potosi CH R64,L vs Muller,62% (8/13),30% (3/10),0/1,0/0,43% (3/7),0/2,0/1,50% (3/6),33% (2/6)
2019 M15 Sunrise FL R32,L vs Bangoura,56% (9/16),0% (0/2),0/0,0/0,60% (3/5),0/2,0/1,- (0/0),- (0/0)
2019 Monterrey CH R64,L vs King,61% (11/18),67% (2/3),1/1,0/0,50% (3/6),1/3,0/1,- (0/0),- (0/0)
2019 M15 Antalya SF,L vs Popko,45% (5/11),20% (1/5),0/0,0/0,33% (2/6),1/3,0/1,- (0/0),- (0/0)
2019 M15 Antalya R16,W vs Korda,80% (12/15),36% (4/11),2/3,1/1,33% (2/6),0/1,0/0,60% (3/5),80% (4/5)
2019 M15 Antalya R32,W vs Kirci,50% (6/12),60% (6/10),2/4,1/1,0% (0/3),0/0,0/0,- (0/0),- (0/0)
2019 M15 Antalya R32,W vs Biljesko,64% (7/11),50% (5/10),2/4,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 M15 Antalya QF,L vs Fatic,67% (6/9),0% (0/5),0/0,0/0,40% (2/5),3/5,1/2,- (0/0),- (0/0)
2019 M15 Antalya R16,W vs Pereira,65% (11/17),80% (4/5),2/2,1/1,57% (4/7),1/2,0/0,- (0/0),- (0/0)
2019 M15 Antalya R32,W vs Rodriguez,59% (10/17),60% (3/5),2/5,1/3,67% (4/6),0/0,0/0,83% (5/6),33% (2/6)
2019 M15 Antalya R16,L vs Andreev,75% (9/12),50% (4/8),1/1,0/0,50% (5/10),1/3,0/1,- (0/0),- (0/0)
2019 M15 Antalya R32,W vs Pereira,70% (7/10),56% (5/9),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2025 (1 matches),,55.6%,37.5%,66.7%,100.0%,66.7%,0.0%,-,-,-
2024 (1 matches),,62.5%,25.0%,100.0%,100.0%,100.0%,-,-,-,-
2021 (1 matches),,82.4%,25.0%,33.3%,0.0%,60.0%,66.7%,80.0%,62.5%,25.0%
2019 (25 matches),,61.2%,45.1%,59.7%,69.6%,54.7%,45.5%,55.0%,61.1%,41.2%
Career (28 matches),,61.9%,43.6%,60.0%,66.7%,56.3%,47.1%,60.0%,61.4%,38.1%
