Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
10-Nov-2021,Guadalajara Finals,Hard,F,5,8,(6) Muguruza d. (8) Anett Kontaveit [EST],6-3 7-5,1.48,3.5%,0.0%,63.2%,69.4%,61.9%,2/4,1:38
27-Sep-2021,Chicago 2,Hard,F,9,16,(2) Muguruza d. (6) Ons Jabeur [TUN],3-6 6-3 6-0,1.29,2.7%,5.4%,67.6%,66.0%,50.0%,2/5,1:37
01-Mar-2021,Doha,Hard,F,16,10,(4) Petra Kvitova [CZE] d. Muguruza,6-2 6-1,0.65,2.4%,4.8%,78.6%,45.5%,33.3%,4/9,1:06
31-Jan-2021,Yarra Valley Classic,Hard,F,15,1,(1) Ashleigh Barty [AUS] d. (6) Muguruza,7-6(3) 6-4,0.74,2.2%,3.3%,65.9%,53.3%,51.6%,7/11,1:47
20-Jan-2020,Australian Open,Hard,F,32,15,(14) Sofia Kenin [USA] d. Muguruza,4-6 6-2 6-2,0.81,11.0%,9.8%,57.3%,74.5%,31.4%,1/6,2:03
12-Feb-2018,Doha,Hard,F,4,21,(16) Petra Kvitova [CZE] d. (4) Muguruza,3-6 6-3 6-4,0.98,3.3%,4.4%,69.2%,66.7%,50.0%,5/8,2:16
14-Aug-2017,Cincinnati,Hard,F,6,2,(4) Muguruza d. (2) Simona Halep [ROU],6-1 6-0,2.08,3.8%,1.9%,69.8%,67.6%,68.8%,2/2,0:56
03-Jul-2017,Wimbledon,Grass,F,15,11,(14) Muguruza d. (10) Venus Williams [USA],7-5 6-0,,,,,,,,
23-May-2016,Roland Garros,Clay,F,4,1,(4) Muguruza d. (1) Serena Williams [USA],7-5 6-4,1.14,5.1%,11.4%,58.2%,73.9%,45.5%,6/8,1:43
29-Jun-2015,Wimbledon,Grass,F,20,1,(1) Serena Williams [USA] d. (20) Muguruza,6-4 6-4,0.78,4.9%,3.3%,70.5%,53.5%,33.3%,3/8,
