Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 Lyon R32,L vs Noskova,22% (2/9),50% (1/2),0/4,50% (4/8),0% (0/4),1/1,0/0,0/0,0/0,0/0
2023 Adelaide 1 R32,L vs Andreescu,54% (7/13),71% (5/7),1/4,33% (4/12),0% (0/4),4/4,0/1,0/0,0/1,0/0
2022 US Open R64,W vs Fruhvirtova,63% (5/8),100% (5/5),0/1,38% (3/8),67% (2/3),5/5,2/2,0/0,1/1,0/0
2022 US Open R128,W vs Tauson,50% (5/10),40% (2/5),0/1,27% (3/11),67% (2/3),1/2,1/1,2/2,0/0,0/0
2022 Wimbledon R128,L vs Minnen,25% (2/8),50% (1/2),0/3,63% (5/8),0% (0/5),0/1,0/0,1/3,0/0,0/1
2022 Indian Wells R64,L vs Riske Amritraj,45% (5/11),100% (5/5),1/5,64% (7/11),14% (1/7),3/4,0/0,0/1,0/0,0/0
2022 Australian Open R64,L vs Cornet,0% (0/9),- (0/0),0/2,67% (6/9),50% (3/6),0/0,0/0,1/2,0/0,0/1
2022 Sydney QF,L vs Kasatkina,20% (2/10),100% (2/2),2/4,50% (5/10),20% (1/5),0/2,0/0,2/2,0/0,1/1
2021 Guadalajara Finals F,W vs Kontaveit,64% (7/11),71% (5/7),0/2,30% (3/10),33% (1/3),2/3,0/0,1/1,0/0,0/0
2021 Guadalajara Finals SF,W vs Badosa,56% (5/9),60% (3/5),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,1/1,0/0
2021 Guadalajara Finals RR,W vs Krejcikova,31% (4/13),100% (4/4),2/4,29% (4/14),0% (0/4),4/4,2/2,0/0,1/1,0/0
2021 Guadalajara Finals RR,W vs Kontaveit,40% (4/10),50% (2/4),0/0,20% (2/10),100% (2/2),2/2,2/2,0/0,1/1,0/0
2021 Guadalajara Finals RR,L vs Pliskova,40% (6/15),50% (3/6),1/3,40% (6/15),33% (2/6),2/3,1/1,2/3,0/0,2/2
2021 Moscow QF,L vs Kontaveit,14% (1/7),0% (0/1),0/4,86% (6/7),17% (1/6),0/0,0/0,0/1,0/0,0/1
2021 Chicago 2 F,W vs Jabeur,50% (6/12),100% (6/6),2/3,33% (4/12),25% (1/4),6/6,2/2,1/1,1/1,0/0
2021 US Open R16,L vs Krejcikova,45% (5/11),60% (3/5),0/4,50% (5/10),20% (1/5),3/3,0/0,0/0,0/0,0/0
2021 US Open R32,W vs Azarenka,57% (8/14),75% (6/8),3/4,38% (5/13),20% (1/5),4/5,1/1,1/1,0/0,0/0
2021 US Open R64,W vs Petkovic,67% (6/9),100% (6/6),2/3,44% (4/9),25% (1/4),3/6,2/2,0/0,1/1,0/0
2021 US Open R128,W vs Vekic,17% (2/12),100% (2/2),1/2,33% (4/12),50% (2/4),2/2,0/1,2/2,0/1,0/0
2021 Tokyo Olympics QF,L vs Rybakina,10% (1/10),0% (0/1),0/2,44% (4/9),25% (1/4),0/0,0/0,1/2,0/0,0/0
2023 (2 matches),,40.9%,66.7%,12.5%,40.0%,0.0%,100.0%,0.0%,-,0.0%,-
2022 (6 matches),,33.9%,78.9%,18.8%,50.9%,31.0%,64.3%,100.0%,60.0%,100.0%,33.3%
2021 (30 matches),,48.7%,74.2%,30.6%,38.9%,34.7%,83.7%,81.1%,70.0%,76.5%,71.4%
2020 (15 matches),,53.5%,70.7%,35.6%,40.3%,23.9%,75.8%,85.7%,52.6%,100.0%,42.9%
2019 (32 matches),,48.9%,73.4%,35.1%,42.2%,26.5%,69.4%,63.3%,48.3%,64.3%,50.0%
Career (400 matches),,50.5%,77.6%,35.6%,41.9%,29.6%,75.1%,75.9%,60.3%,73.8%,54.9%
