Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2023 Lyon R32,L vs Noskova,3.4,3.8,3.2,40.8%,48.5%,30.0%,100.0%,49.7%,1.3%,-4.5,-6.5,4.5,5.8
2023 Adelaide R32,L vs Andreescu,3.8,3.6,4.0,51.5%,47.6%,38.1%,70.0%,51.6%,1.7%,6.0,5.2,17.0,14.8
2022 Tokyo QF,L vs Samsonova,3.6,4.0,3.2,45.6%,33.3%,50.0%,0.0%,43.1%,1.2%,-2.0,-3.7,6.0,7.5
2022 US Open R32,L vs Kvitova,3.1,3.5,2.8,54.1%,50.0%,31.6%,12.5%,47.9%,0.7%,0.0,0.0,-7.0,-5.1
2022 US Open R64,W vs Fruhvirtova,4.3,4.1,4.5,67.9%,52.2%,77.8%,45.5%,50.3%,0.0%,-1.5,-1.9,13.0,15.9
2022 Indian Wells R64,L vs Riske Amritraj,4.5,4.4,4.5,53.5%,38.5%,40.0%,18.8%,46.2%,0.0%,-9.5,-8.6,-2.0,-1.5
2022 Australian Open R64,L vs Cornet,5.6,5.5,5.7,40.8%,51.9%,43.8%,33.3%,45.4%,1.4%,-5.0,-4.6,-1.5,-1.1
2022 Sydney QF,L vs Kasatkina,4.5,5.3,3.7,44.6%,51.4%,43.8%,27.3%,43.0%,2.5%,4.5,5.1,5.0,4.2
2022 Sydney R16,W vs Alexandrova,4.4,4.5,4.1,54.7%,40.0%,88.9%,58.3%,48.1%,0.9%,10.0,10.9,19.0,17.9
2021 Guadalajara Finals F,W vs Kontaveit,3.3,2.8,3.6,52.7%,61.8%,55.6%,75.0%,57.1%,2.4%,7.0,6.7,11.0,13.9
2021 Guadalajara Finals SF,W vs Badosa,3.9,3.5,4.2,53.4%,60.0%,69.2%,44.4%,53.2%,2.1%,9.5,9.3,5.0,5.3
2021 Guadalajara Finals RR,W vs Kontaveit,3.0,3.0,3.1,55.2%,48.1%,42.9%,75.0%,45.4%,1.3%,-1.0,-1.7,6.0,7.9
2021 Guadalajara Finals RR,W vs Krejcikova,3.3,3.2,3.4,54.5%,39.5%,53.8%,28.6%,46.4%,4.8%,7.0,6.9,5.0,4.2
2021 Guadalajara Finals RR,L vs Pliskova,3.5,3.3,3.7,44.7%,52.4%,68.8%,41.7%,51.2%,2.9%,-1.5,-1.1,-0.5,-0.4
2021 Moscow QF,L vs Kontaveit,3.2,3.6,2.7,24.0%,44.4%,25.0%,25.0%,61.8%,0.0%,-3.0,-5.9,-5.0,-14.7
2021 Chicago F,W vs Jabeur,3.8,3.6,3.9,55.3%,55.6%,50.0%,70.0%,54.6%,5.1%,6.5,5.6,5.5,6.0
2021 US Open R16,L vs Krejcikova,4.1,4.1,4.1,44.0%,37.5%,58.8%,46.2%,46.3%,0.7%,4.5,3.9,-6.0,-4.3
2021 US Open R32,W vs Azarenka,4.0,4.1,4.0,51.5%,62.8%,56.5%,33.3%,54.0%,0.7%,13.5,9.1,10.5,7.9
2021 US Open R128,W vs Vekic,3.7,4.0,3.3,52.5%,57.5%,35.7%,35.7%,57.6%,0.9%,4.5,3.1,-1.0,-0.9
2021 Tokyo Olympics QF,L vs Rybakina,4.1,4.3,3.8,44.1%,36.4%,39.1%,20.0%,44.4%,3.8%,0.0,0.0,5.5,5.4
Career (144 matches),,4.0,4.1,4.0,51.6%,50.8%,49.5%,49.7%,49.3%,2.4%,2.6,2.4,4.7,4.1
