Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Lyon R32,L vs Noskova,0.83,0.68,48.9,2.0,16.7%,62.5%,5.0%,45.0%,28.9%,45.7%
2023 Adelaide 1 R32,L vs Andreescu,0.82,0.82,61.5,56.1,4.3%,54.3%,0.0%,59.0%,48.8%,38.1%
2022 US Open R64,W vs Fruhvirtova,1.04,1.76,46.3,2.0,14.3%,64.3%,11.1%,66.7%,54.5%,63.2%
2022 US Open R128,W vs Tauson,1.02,1.36,59.8,2.2,10.3%,66.7%,16.7%,69.4%,26.7%,59.1%
2022 Wimbledon R128,L vs Minnen,1.00,0.59,43.8,2.0,3.7%,51.9%,0.0%,40.0%,32.0%,31.8%
2022 Indian Wells R64,L vs Riske Amritraj,1.00,0.79,52.0,12.6,2.6%,44.7%,6.1%,48.5%,46.7%,37.0%
2022 Australian Open R64,L vs Cornet,0.83,0.48,38.6,2.1,3.1%,59.4%,3.2%,51.6%,14.8%,39.1%
2022 Sydney QF,L vs Kasatkina,0.88,0.67,48.1,2.2,0.0%,58.1%,0.0%,50.0%,30.0%,40.7%
2021 Guadalajara Finals F,W vs Kontaveit,0.94,1.39,56.4,2.3,6.7%,63.3%,0.0%,70.4%,45.5%,53.5%
2021 Guadalajara Finals SF,W vs Badosa,1.10,1.62,44.6,2.4,3.4%,62.1%,3.6%,78.6%,45.7%,42.4%
2021 Guadalajara Finals RR,W vs Krejcikova,1.18,1.21,67.8,4.4,10.9%,56.5%,2.4%,61.0%,43.8%,40.9%
2021 Guadalajara Finals RR,W vs Kontaveit,1.09,1.38,49.3,2.0,12.5%,68.8%,10.3%,72.4%,36.4%,38.7%
2021 Guadalajara Finals RR,L vs Pliskova,1.05,0.92,106.8,4.0,5.4%,60.7%,9.1%,52.7%,34.6%,41.7%
2021 Moscow QF,L vs Kontaveit,1.01,0.28,29.7,2.0,0.0%,42.9%,0.0%,35.0%,15.8%,18.8%
2021 Chicago 2 F,W vs Jabeur,1.06,1.37,47.8,6.9,5.1%,64.1%,0.0%,57.1%,48.6%,52.9%
2021 US Open R16,L vs Krejcikova,0.98,0.81,57.4,2.3,6.3%,56.3%,3.6%,50.0%,27.3%,50.0%
2021 US Open R32,W vs Azarenka,1.10,1.34,58.8,2.7,7.5%,75.0%,11.1%,44.4%,44.2%,52.0%
2021 US Open R64,W vs Petkovic,1.23,1.51,42.8,2.1,0.0%,48.4%,3.6%,60.7%,46.7%,65.5%
2021 US Open R128,W vs Vekic,1.11,1.21,66.8,3.1,13.0%,67.4%,4.5%,65.9%,24.0%,50.0%
2021 Tokyo Olympics QF,L vs Rybakina,1.01,0.51,48.4,2.1,3.0%,45.5%,10.0%,70.0%,10.0%,36.0%
2023 (2 matches),,0.83,0.76,56.4,3.9,8.6%,57.1%,1.7%,54.2%,39.5%,41.6%
2022 (6 matches),,0.96,0.86,49.2,2.4,5.6%,57.4%,6.6%,54.9%,33.0%,46.3%
2021 (30 matches),,1.04,1.16,57.1,2.8,6.4%,61.9%,5.9%,59.5%,41.0%,46.7%
2020 (15 matches),,1.03,1.13,62.6,3.0,6.9%,59.2%,5.5%,58.9%,47.7%,42.3%
2019 (32 matches),,1.01,1.06,56.6,2.8,4.3%,58.1%,2.5%,57.9%,44.8%,43.2%
Career (400 matches),,1.04,1.13,57.2,2.8,4.8%,59.4%,3.5%,57.8%,44.4%,46.1%
