Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 Lyon R32,L vs Noskova,67% (4/6),14% (1/7),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2023 Adelaide 1 R32,L vs Andreescu,47% (8/17),45% (5/11),1/1,0/0,43% (3/7),2/4,2/3,40% (2/5),20% (1/5)
2022 US Open R64,W vs Fruhvirtova,64% (7/11),83% (5/6),2/3,1/2,88% (7/8),0/0,0/0,- (0/0),- (0/0)
2022 US Open R128,W vs Tauson,67% (10/15),29% (2/7),2/2,1/1,83% (5/6),3/3,0/0,67% (4/6),50% (3/6)
2022 Wimbledon R128,L vs Minnen,50% (3/6),50% (1/2),0/0,0/0,38% (3/8),2/4,1/2,- (0/0),- (0/0)
2022 Indian Wells R64,L vs Riske Amritraj,45% (5/11),83% (5/6),1/1,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2022 Australian Open R64,L vs Cornet,67% (6/9),- (0/0),0/0,0/0,75% (9/12),3/5,0/1,- (0/0),- (0/0)
2022 Sydney QF,L vs Kasatkina,60% (6/10),100% (2/2),0/0,0/0,60% (6/10),1/3,1/2,- (0/0),- (0/0)
2021 Guadalajara Finals F,W vs Kontaveit,67% (8/12),45% (5/11),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2021 Guadalajara Finals SF,W vs Badosa,75% (9/12),27% (3/11),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2021 Guadalajara Finals RR,W vs Krejcikova,59% (10/17),40% (4/10),2/2,1/1,56% (5/9),0/1,0/0,- (0/0),- (0/0)
2021 Guadalajara Finals RR,W vs Kontaveit,67% (10/15),33% (2/6),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2021 Guadalajara Finals RR,L vs Pliskova,58% (11/19),30% (3/10),1/1,0/0,67% (8/12),5/7,3/4,14% (1/7),71% (5/7)
2021 Moscow QF,L vs Kontaveit,100% (2/2),0% (0/3),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2021 Chicago 2 F,W vs Jabeur,60% (9/15),75% (6/8),2/6,1/1,40% (2/5),0/1,0/0,- (0/0),- (0/0)
2021 US Open R16,L vs Krejcikova,75% (6/8),38% (3/8),0/3,0/0,56% (5/9),2/4,0/1,60% (3/5),17% (1/6)
2021 US Open R32,W vs Azarenka,60% (9/15),40% (6/15),2/3,1/1,56% (5/9),2/3,0/0,- (0/0),- (0/0)
2021 US Open R64,W vs Petkovic,55% (6/11),60% (6/10),2/6,1/2,70% (7/10),0/0,0/0,- (0/0),- (0/0)
2021 US Open R128,W vs Vekic,67% (10/15),50% (2/4),2/3,1/2,71% (5/7),0/0,0/0,83% (10/12),36% (4/11)
2021 Tokyo Olympics QF,L vs Rybakina,67% (6/9),0% (0/1),0/0,0/0,67% (6/9),1/3,0/1,- (0/0),- (0/0)
2023 (2 matches),,52.2%,33.3%,100.0%,-,38.5%,33.3%,50.0%,40.0%,20.0%
2022 (6 matches),,59.7%,65.2%,83.3%,66.7%,62.3%,52.9%,33.3%,66.7%,50.0%
2021 (30 matches),,61.5%,45.5%,60.3%,64.5%,65.0%,45.7%,44.4%,59.5%,35.7%
2020 (15 matches),,63.5%,37.4%,63.2%,62.5%,57.8%,45.8%,16.7%,61.9%,54.5%
2019 (32 matches),,59.2%,45.9%,49.4%,40.0%,56.6%,50.7%,61.1%,52.8%,31.4%
Career (400 matches),,58.7%,47.0%,55.5%,53.4%,58.3%,47.6%,49.1%,55.3%,39.5%
