Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,4,0,4,0.0%,2-8,20.0%,38-53,41.8%,0-2,0.0%,4,60.5%,23.9%,6.0%,2.8%,60.1%,62.9%,42.5%,54.8%,36.2%,45.5%,0.80,R32 (3x)
2022,29,12,17,41.4%,30-33,47.6%,286-294,49.3%,5-3,62.5%,29,69.2%,28.3%,4.4%,4.4%,63.5%,65.6%,45.5%,58.3%,40.6%,49.5%,0.97,QF (3x)
2021,59,42,17,71.2%,93-40,69.9%,697-508,57.8%,6-5,54.5%,55,74.7%,42.0%,5.0%,3.4%,65.6%,66.9%,49.1%,60.8%,46.1%,53.3%,1.18,W (3x)
2020,31,23,8,74.2%,51-24,68.0%,396-322,55.2%,7-0,100.0%,30,71.6%,37.5%,6.7%,4.5%,63.8%,68.5%,44.0%,59.7%,45.2%,52.4%,1.12,F (Australian Open)
2019,39,22,17,56.4%,49-37,57.0%,429-384,52.8%,4-7,36.4%,38,69.1%,37.3%,4.2%,3.6%,63.8%,64.7%,46.4%,58.1%,44.4%,51.2%,1.06,W (Monterrey)
2018,56,35,21,62.5%,78-44,63.9%,634-494,56.2%,5-7,41.7%,55,73.0%,40.1%,4.3%,3.6%,65.2%,66.0%,47.7%,59.6%,45.6%,52.5%,1.13,W (Monterrey)
2017,68,47,21,69.1%,99-51,66.0%,766-599,56.1%,4-8,33.3%,67,69.2%,38.5%,4.1%,3.9%,64.8%,65.9%,46.5%,59.1%,45.4%,52.1%,1.11,W (2x)
2016,55,35,20,63.6%,76-44,63.3%,618-485,56.0%,4-9,30.8%,55,73.5%,39.3%,5.8%,5.7%,60.8%,68.2%,47.3%,60.0%,44.9%,52.5%,1.12,W (Roland Garros)
2015,60,41,19,68.3%,91-50,64.5%,739-571,56.4%,6-7,46.2%,41,73.9%,36.0%,5.7%,5.5%,58.9%,69.4%,49.3%,61.1%,43.3%,52.1%,1.11,W (Beijing)
2014,60,38,22,63.3%,86-56,60.6%,709-600,54.2%,8-10,44.4%,50,-,-,4.4%,5.7%,60.9%,63.9%,46.0%,56.9%,45.9%,51.4%,1.06,W (Hobart)
2013,26,14,12,53.8%,32-32,50.0%,299-299,50.0%,3-1,75.0%,25,-,-,3.2%,6.7%,59.6%,64.4%,47.4%,57.5%,42.3%,50.0%,1.00,SF ('s Hertogenbosch)
2012,14,6,8,42.9%,15-19,44.1%,146-176,45.3%,2-1,66.7%,12,-,-,2.1%,7.5%,57.6%,55.8%,38.4%,48.5%,47.0%,47.7%,0.91,QF (Fes)
Career,501,315,186,62.9%,702-438,61.6%,5757-4785,54.6%,54-60,47.4%,461,71.8%,38.0%,4.7%,4.7%,62.7%,66.1%,46.7%,58.8%,44.7%,51.7%,1.09,
