Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Indian Wells R64,L vs Andreeva,2,31,0.1,2.7%,41.3%,2,28,0.1,2.9%,41.2%,1.5%,1.5%,0.8,12.0%,14.7%
2026 Indian Wells R128,W vs Stearns,17,19,0.9,12.7%,14.2%,12,15,0.8,10.0%,12.5%,5.8%,4.2%,0.9,9.7%,10.4%
2026 Doha R64,L vs Pliskova,12,15,0.8,13.2%,16.5%,11,13,0.8,13.6%,16.0%,8.6%,4.9%,1.7,18.7%,11.0%
2026 Manila 125 QF,W vs Tararudee,17,20,0.9,14.2%,16.7%,16,20,0.8,14.3%,17.9%,4.5%,9.8%,0.5,8.3%,16.7%
2026 Australian Open R128,L vs Uchijima,10,27,0.4,9.6%,26.0%,9,22,0.4,9.6%,23.4%,6.4%,3.2%,1.0,9.6%,9.6%
2026 United Cup QF,L vs Bencic,11,16,0.7,10.4%,15.1%,8,13,0.6,8.2%,13.4%,4.1%,4.1%,0.6,4.7%,7.5%
2026 United Cup RR,L vs Gauff,5,26,0.2,5.9%,30.6%,3,22,0.1,4.0%,29.3%,2.7%,1.3%,1.6,15.3%,9.4%
2026 United Cup RR,W vs Bouzas Maneiro,19,23,0.8,11.2%,13.6%,16,16,1.0,11.0%,11.0%,5.5%,5.5%,0.6,8.3%,14.2%
2025 Mallorca 125 SF,W vs Lazaro Garcia,21,19,1.1,17.8%,16.1%,20,16,1.3,18.3%,14.7%,13.8%,4.6%,0.5,8.5%,17.8%
2025 Mallorca 125 R32,W vs Spiteri,27,19,1.4,20.6%,14.5%,24,16,1.5,19.8%,13.2%,11.6%,8.3%,0.5,9.9%,21.4%
2025 Sao Paulo QF,L vs Jones,24,28,0.9,20.0%,23.3%,20,23,0.9,19.2%,22.1%,10.6%,8.7%,1.1,6.7%,5.8%
2025 Sao Paulo R16,W vs Leme Da Silva,10,21,0.5,9.9%,20.8%,10,17,0.6,11.0%,18.7%,5.5%,4.4%,0.2,5.9%,25.7%
2025 Wimbledon R32,W vs Bucsa,30,39,0.8,16.3%,21.2%,27,31,0.9,16.2%,18.6%,7.2%,8.4%,0.3,6.0%,17.4%
2025 Wimbledon R64,W vs Boulter,20,31,0.6,11.4%,17.7%,18,24,0.8,11.9%,15.9%,7.3%,4.6%,0.2,4.6%,25.7%
2025 Roland Garros Q3,W vs Wang,20,16,1.3,17.2%,13.8%,18,12,1.5,16.7%,11.1%,6.5%,10.2%,0.6,10.3%,17.2%
2025 Australian Open Q1,L vs Ciric Bagaric,23,28,0.8,14.2%,17.3%,20,23,0.9,13.4%,15.4%,6.7%,6.7%,0.6,6.8%,11.1%
2024 US Open R128,L vs Maria,20,29,0.7,18.9%,27.4%,19,24,0.8,20.7%,26.1%,18.5%,2.2%,1.6,7.5%,4.7%
2023 W25 Mendoza F,W vs Capurro Taborda,16,33,0.5,14.7%,30.3%,16,27,0.6,16.5%,27.8%,7.2%,9.3%,0.1,1.8%,31.2%
2022 Buenos Aires 125 R32,L vs Podoroska,17,38,0.4,11.5%,25.7%,17,34,0.5,12.1%,24.3%,7.9%,4.3%,0.5,7.4%,14.9%
2022 W25 Platja D'Aro R32,W vs Kung,22,16,1.4,20.0%,14.5%,21,10,2.1,21.6%,10.3%,11.3%,9.3%,0.3,6.4%,20.9%
Career (20 matches),,343,494,0.7,13.9%,20.0%,307,406,0.8,13.8%,18.3%,7.7%,6.0%,0.5,8.0%,15.7%
