Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Julia Riera [ARG],3,3,50.0%,2,1,1,50.0%,2022,2023,0,,,,,,,,,,
4,Guiomar Maristany Zuleta De Reales [ESP],2,2,50.0%,0,0,0,-,2022,2025,1,1.09,1.1%,5.7%,71.3%,59.7%,48.0%,56.3%,47.8%,50.0%,71.4%
4,Susan Bandecchi [SUI],2,2,50.0%,1,1,0,100.0%,2024,2025,3,1.11,3.8%,9.1%,69.9%,65.4%,39.3%,57.5%,47.3%,45.0%,63.6%
4,Laura Pigossi [BRA],2,2,50.0%,2,2,0,100.0%,2022,2024,2,0.97,1.9%,4.8%,61.2%,57.8%,43.2%,52.2%,46.3%,33.3%,68.4%
4,Martina Capurro Taborda [ARG],2,2,50.0%,1,0,1,0.0%,2023,2023,0,,,,,,,,,,
4,Victoria Rodriguez [MEX],3,1,75.0%,2,2,0,100.0%,2022,2023,0,,,,,,,,,,
3,Miriam Bianca Bulgaru [ROU],2,1,66.7%,0,0,0,-,2023,2025,3,1.12,3.1%,8.8%,69.1%,56.7%,40.0%,51.5%,54.3%,50.0%,48.7%
3,Elsa Jacquemot [FRA],0,3,0.0%,1,0,1,0.0%,2024,2025,2,0.85,1.3%,3.8%,63.7%,58.8%,55.2%,57.5%,36.2%,69.2%,38.5%
3,Leolia Jeanjean [FRA],2,1,66.7%,0,0,0,-,2022,2024,1,0.35,0.0%,12.2%,70.7%,34.5%,25.0%,31.7%,24.2%,25.0%,0.0%
3,Nicole Fossa Huergo [ITA],3,0,100.0%,1,1,0,100.0%,2023,2024,0,,,,,,,,,,
3,Luisina Giovannini [ARG],3,0,100.0%,2,2,0,100.0%,2022,2024,0,,,,,,,,,,
3,Julieta Lara Estable [ARG],2,1,66.7%,0,0,0,-,2023,2024,0,,,,,,,,,,
3,Selena Janicijevic [FRA],1,2,33.3%,2,0,2,0.0%,2023,2024,0,,,,,,,,,,
3,Luciana Moyano [ARG],3,0,100.0%,1,1,0,100.0%,2022,2023,0,,,,,,,,,,
3,Jazmin Ortenzi [ARG],2,1,66.7%,0,0,0,-,2019,2023,0,,,,,,,,,,
