Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Charleston,Clay,R64,65,273,(Q) Akasha Urhobo [USA] d. Sierra,7-5 3-0 RET,0.75,1.8%,9.1%,63.6%,51.4%,35.0%,4/9,1:14
17-Mar-2026,Miami,Hard,R128,63,82,(LL) Kamilla Rakhimova [UZB] d. Sierra,6-1 6-3,0.53,6.5%,6.5%,63.0%,55.2%,23.5%,0/5,0:57
09-Mar-2026,Austin 125 1,Hard,R32,65,165,(WC) Bianca Andreescu [CAN] d. (3) Sierra,6-3 2-6 6-3,0.97,2.6%,10.4%,49.4%,71.1%,43.6%,4/8,1:57
04-Mar-2026,Indian Wells,Hard,R64,65,8,(8) Mirra Andreeva [RUS] d. Sierra,6-0 6-0,0.37,0.0%,8.1%,43.2%,18.8%,38.1%,3/9,0:50
04-Mar-2026,Indian Wells,Hard,R128,65,48,Sierra d. Peyton Stearns [USA],7-5 7-5,0.99,6.7%,5.3%,66.7%,72.0%,48.0%,6/8,1:36
15-Feb-2026,Dubai,Hard,Q1,64,91,Kamilla Rakhimova [UZB] d. (8) Sierra,6-3 7-6(4),0.69,6.9%,5.6%,61.1%,65.9%,50.0%,5/7,1:35
08-Feb-2026,Doha,Hard,R64,62,418,Karolina Pliskova [CZE] d. (LL) Sierra,6-1 6-2,0.48,1.9%,3.8%,50.0%,50.0%,42.3%,6/11,1:00
08-Feb-2026,Doha,Hard,Q2,62,77,(16) Alycia Parks [USA] d. (6) Sierra,7-5 6-3,0.80,3.3%,6.6%,70.5%,58.1%,38.9%,2/6,1:30
26-Jan-2026,Manila 125,Hard,SF,63,84,(5) Camila Osorio [COL] d. (3) Sierra,6-0 6-1,0.32,3.1%,3.1%,50.0%,37.5%,37.5%,5/10,0:46
26-Jan-2026,Manila 125,Hard,QF,63,131,(3) Sierra d. Lanlana Tararudee [THA],6-3 6-4,1.15,1.8%,0.0%,56.4%,64.5%,45.8%,3/6,1:21
26-Jan-2026,Manila 125,Hard,R16,63,110,(3) Sierra d. Yuliia Starodubtseva [UKR],6-4 6-3,1.20,3.0%,3.0%,76.1%,60.8%,31.3%,3/7,1:31
26-Jan-2026,Manila 125,Hard,R32,63,117,(3) Sierra d. Joanna Garland [TPE],6-4 7-6(5),1.05,3.8%,8.9%,58.2%,71.7%,48.5%,4/6,1:49
19-Jan-2026,Australian Open,Hard,R128,63,88,Moyuka Uchijima [JPN] d. Sierra,6-3 6-1,0.59,1.7%,8.6%,46.6%,44.4%,51.6%,8/13,1:03
12-Jan-2026,Hobart,Hard,R16,64,71,Antonia Ruzic [CRO] d. Sierra,7-5 6-4,0.80,4.5%,7.5%,53.7%,50.0%,48.4%,3/9,1:30
12-Jan-2026,Hobart,Hard,R32,64,83,Sierra d. (Q) Caty Mcnally [USA],1-6 6-4 6-1,1.09,1.2%,8.5%,63.4%,63.5%,43.3%,8/12,1:43
05-Jan-2026,United Cup,Hard,QF,66,11,Belinda Bencic [SUI] d. Sierra,6-2 6-2,,,,,,,,
05-Jan-2026,United Cup,Hard,RR,66,4,Coco Gauff [USA] d. Sierra,6-1 6-1,,,,,,,,
05-Jan-2026,United Cup,Hard,RR,66,42,Sierra d. Jessica Bouzas Maneiro [ESP],6-4 5-7 6-0,,,,,,,,
