Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Indian Wells R64,L vs Andreeva,0.95,0.35,28.8,2.1,0.0%,47.4%,0.0%,11.1%,30.0%,22.2%
2026 Indian Wells R128,W vs Stearns,1.34,1.32,54.6,3.6,5.0%,67.5%,8.6%,60.0%,28.1%,44.4%
2026 Doha R64,L vs Pliskova,0.94,0.45,37.0,2.2,0.0%,40.7%,4.0%,52.0%,33.3%,16.7%
2026 Manila 125 QF,W vs Tararudee,1.16,1.33,55.5,2.4,3.4%,55.2%,0.0%,57.7%,55.9%,43.8%
2026 Australian Open R128,L vs Uchijima,0.99,0.58,44.4,2.0,0.0%,46.7%,3.6%,50.0%,37.5%,22.7%
2026 United Cup QF,L vs Bencic,1.06,0.53,42.3,2.2,10.7%,53.6%,0.0%,42.9%,26.9%,25.0%
2026 United Cup RR,W vs Bouzas Maneiro,0.94,1.27,55.0,3.1,6.4%,63.8%,0.0%,57.5%,46.5%,60.0%
2026 United Cup RR,L vs Gauff,0.81,0.43,30.4,2.2,8.7%,39.1%,0.0%,35.0%,33.3%,33.3%
2025 Mallorca 125 SF,W vs Lazaro Garcia,1.00,2.03,44.0,2.1,3.8%,76.9%,0.0%,77.3%,55.6%,37.1%
2025 Mallorca 125 R32,W vs Spiteri,1.15,1.41,41.9,2.1,0.0%,42.3%,12.0%,64.0%,57.5%,57.5%
2025 Sao Paulo QF,L vs Jones,0.87,0.66,45.8,2.7,9.7%,58.1%,3.4%,48.3%,32.3%,37.9%
2025 Sao Paulo R16,W vs Leme Da Silva,1.03,1.52,53.2,2.1,0.0%,44.8%,0.0%,71.4%,58.3%,66.7%
2025 Wimbledon R32,W vs Bucsa,1.18,1.23,68.3,3.0,2.0%,60.0%,4.2%,47.9%,43.2%,52.4%
2025 Wimbledon R64,W vs Boulter,0.93,1.24,58.7,6.3,2.3%,60.5%,2.4%,59.5%,50.0%,57.1%
2025 Roland Garros Q3,W vs Wang,1.14,1.42,46.7,2.1,7.4%,48.1%,0.0%,57.7%,51.5%,66.7%
2025 Australian Open Q1,L vs Ciric Bagaric,0.91,0.78,55.1,2.2,2.3%,62.8%,4.8%,42.9%,40.0%,40.5%
2024 US Open R128,L vs Maria,0.92,0.48,32.9,2.0,3.6%,42.9%,0.0%,51.9%,22.2%,33.3%
2023 W25 Mendoza F,W vs Capurro Taborda,1.13,1.62,40.8,2.1,0.0%,55.2%,0.0%,64.3%,55.6%,60.0%
2022 Buenos Aires 125 R32,L vs Podoroska,0.96,0.79,65.1,2.4,0.0%,48.7%,0.0%,56.8%,37.8%,40.0%
2022 W25 Platja D'Aro R32,W vs Kung,1.22,1.71,35.3,2.1,3.4%,58.6%,0.0%,48.3%,71.4%,58.3%
2026 (8 matches),,1.04,0.80,45.8,2.4,4.5%,53.9%,2.3%,48.6%,38.0%,37.1%
2025 (8 matches),,1.02,1.18,53.0,2.5,3.3%,57.5%,3.4%,56.5%,48.3%,51.4%
2024 (1 matches),,0.92,0.48,32.9,2.0,3.6%,42.9%,0.0%,51.9%,22.2%,33.3%
2023 (1 matches),,1.13,1.62,40.8,2.1,0.0%,55.2%,0.0%,64.3%,55.6%,60.0%
2022 (2 matches),,1.07,1.13,52.4,2.2,1.5%,52.9%,0.0%,53.0%,52.3%,47.5%
Career (20 matches),,1.03,1.01,49.0,2.4,3.4%,54.9%,2.3%,53.4%,44.3%,45.7%
