Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
1998 Tour Finals RR,L vs Sampras,55.3%,19.0%,0.0%,0/0,2.48,28.1%,50.0%,15.4%,0.0%,2.44,41.2%,80.0%,25.0%,0.0%,2.53,13.3%
1998 Vienna F,L vs Sampras,61.4%,45.2%,2.0%,2/0,1.85,51.5%,52.7%,37.9%,1.8%,1.90,62.8%,78.6%,51.5%,2.4%,1.76,32.0%
1998 Australian Open SF,L vs Korda,82.2%,45.5%,3.7%,1/3,2.04,20.3%,83.3%,50.0%,3.3%,1.97,33.3%,86.4%,39.5%,4.5%,2.11,6.1%
Career (3 matches),,69.5%,42.1%,2.4%,50.0%,2.04,34.3%,65.2%,41.3%,2.1%,2.02,47.9%,82.3%,43.0%,3.1%,2.08,16.4%
