Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Cordenons QF,W vs Pislak,1.04,2.23,33.7,2.3,-,60.9%,-,75.0%,72.7%,66.7%
2019 W25 Torino Q2,W vs Kordolaimi,0.95,1.39,50.8,2.2,-,64.3%,-,55.6%,61.8%,54.5%
2019 W25 Tarvisio Q2,L vs Chiesa,1.00,0.41,30.8,2.0,-,36.8%,-,27.8%,36.8%,17.6%
2019 W15 Tabarka QF,L vs Dartron,0.90,0.82,66.5,2.7,0.0%,55.8%,0.0%,50.0%,53.5%,31.7%
2019 W15 Tabarka R16,W vs Bougrat,0.96,1.56,42.5,3.2,3.7%,63.0%,0.0%,60.0%,62.1%,63.0%
2019 W15 Tabarka R32,W vs Lutzeier,1.17,1.44,45.3,3.0,0.0%,55.3%,0.0%,66.7%,35.9%,62.2%
2019 W25 Obidos R32,L vs Zanevska,1.05,0.75,52.6,2.4,0.0%,40.0%,0.0%,28.6%,46.9%,46.9%
2019 W15 Gonesse R32,W vs Robbe,1.00,1.18,62.4,4.9,2.2%,60.9%,0.0%,55.0%,48.1%,51.0%
2019 W15 Amiens QF,L vs Masarova,0.98,0.82,49.3,4.0,0.0%,43.8%,0.0%,45.5%,51.1%,41.9%
2019 W15 Amiens R16,W vs Khabibulina,0.98,2.34,34.3,2.0,4.3%,69.6%,8.7%,78.3%,65.0%,58.8%
2019 W15 Amiens R32,W vs Van Der Hoek,2.92,46.73,30.5,2.2,0.0%,92.3%,0.0%,100.0%,61.5%,66.7%
2019 W25 Macon R32,L vs Ponchet,1.10,0.59,57.3,2.0,5.0%,50.0%,7.9%,63.2%,19.4%,27.6%
2019 W25 Trnava R32,L vs Korpatsch,0.76,0.41,28.3,2.0,0.0%,48.0%,0.0%,39.1%,21.7%,40.0%
2019 W25 Trnava R32,L vs Stevanovic,0.98,0.69,52.5,2.0,0.0%,48.3%,0.0%,47.8%,31.3%,41.9%
2019 W15 Monastir SF,L vs Ainitdinova,0.96,0.87,74.7,8.0,3.6%,56.4%,0.0%,51.0%,33.3%,50.9%
2019 W15 Monastir QF,W vs Bronzetti,1.17,1.32,47.0,2.1,4.3%,63.0%,2.2%,52.2%,47.1%,48.4%
2019 W15 Monastir R16,W vs Crescenzi,1.18,2.58,29.2,2.0,5.3%,57.9%,5.9%,82.4%,71.4%,61.1%
2019 W15 Monastir R32,W vs Martynov,1.07,1.45,46.1,3.3,-,58.3%,-,58.3%,51.4%,62.5%
2019 W15 Monastir R16,L vs Kania,0.76,0.81,68.0,6.5,0.0%,55.0%,5.1%,61.5%,39.5%,50.0%
2019 W15 Monastir R32,W vs Mahbouli,0.87,2.04,34.0,2.1,0.0%,64.7%,0.0%,76.9%,78.3%,61.9%
2019 (20 matches),,1.03,1.15,50.8,2.6,1.9%,55.9%,1.8%,56.2%,47.8%,49.8%
2017 (26 matches),,0.99,1.00,56.8,2.8,1.8%,52.2%,1.6%,50.6%,49.7%,48.0%
2016 (44 matches),,1.03,1.30,53.8,2.4,2.1%,60.5%,0.7%,57.7%,50.4%,52.9%
2015 (1 matches),,0.96,0.60,40.6,2.5,0.0%,23.1%,0.0%,45.8%,42.9%,40.0%
2014 (6 matches),,0.95,0.79,48.6,2.5,0.5%,46.2%,1.1%,45.5%,47.6%,42.6%
Career (118 matches),,1.02,1.11,53.8,2.5,1.9%,56.4%,1.2%,53.6%,48.7%,49.4%
