Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2002 Delray Beach F,W vs Roddick,1.3%,100.0%,9.6%,70.6%,12.1%,5.0%,0.0%,12.8%,37.5%,0.0%,-,-56,-52
2002 Milan F,W vs Federer,3.7%,66.7%,14.4%,58.6%,12.4%,19.2%,0.0%,12.4%,22.2%,0.0%,-,-41,-29
2001 Rome R64,L vs Rios,0.0%,-,3.9%,28.6%,7.2%,18.8%,0.0%,3.6%,0.0%,0.3%,100.0%,-63,-41
Career (3 matches),,1.6%,75.0%,9.5%,58.5%,10.7%,14.5%,0.0%,8.8%,16.3%,0.1%,100.0%,-53,-40
