Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2007,12,4,8,33.3%,11-17,39.3%,122-148,45.2%,2-2,50.0%,12,71.4%,18.2%,7.4%,3.0%,59.2%,68.6%,43.8%,58.5%,36.2%,47.5%,0.87,QF (2x)
2006,36,11,25,30.6%,33-60,35.5%,413-499,45.3%,8-11,42.1%,36,73.0%,18.1%,5.7%,2.8%,57.0%,69.3%,49.1%,60.6%,35.8%,48.2%,0.91,R16 (3x)
2005,50,25,25,50.0%,64-68,48.5%,641-646,49.8%,10-12,45.5%,50,77.0%,23.0%,6.6%,2.0%,57.6%,71.0%,50.1%,62.2%,37.7%,50.0%,1.00,SF (Stockholm)
2004,31,11,20,35.5%,33-47,41.3%,358-418,46.1%,5-6,45.5%,31,71.5%,21.2%,5.1%,3.1%,59.4%,66.7%,49.6%,59.8%,35.9%,48.0%,0.89,SF (Vienna)
2003,41,18,23,43.9%,41-58,41.4%,458-506,47.5%,8-12,40.0%,36,74.8%,21.2%,5.9%,3.1%,59.2%,69.4%,48.1%,60.7%,36.7%,48.8%,0.93,F (San Jose)
2002,46,24,22,52.2%,62-59,51.2%,602-595,50.3%,11-10,52.4%,42,75.8%,23.2%,7.9%,3.0%,56.9%,70.2%,49.1%,61.1%,37.7%,49.5%,0.97,W (2x)
2001,37,10,27,27.0%,33-64,34.0%,433-521,45.4%,5-14,26.3%,37,72.6%,19.3%,7.0%,4.1%,55.2%,70.2%,45.9%,59.3%,35.4%,47.6%,0.87,F (Memphis)
2000,41,18,23,43.9%,48-59,44.9%,518-545,48.7%,10-6,62.5%,37,73.2%,24.7%,9.4%,3.4%,53.7%,73.0%,46.3%,60.7%,38.6%,49.5%,0.98,F (Tashkent)
1999,35,10,25,28.6%,38-61,38.4%,438-514,46.0%,8-10,44.4%,31,67.9%,22.5%,5.4%,3.0%,53.4%,68.1%,46.2%,57.9%,37.8%,48.1%,0.90,R16 (3x)
1998,63,33,30,52.4%,84-78,51.9%,788-765,50.7%,10-12,45.5%,55,73.5%,28.8%,7.1%,3.4%,54.9%,72.0%,46.8%,60.7%,40.8%,50.5%,1.04,F (Coral Springs)
1997,16,5,11,31.3%,18-23,43.9%,192-216,47.1%,4-3,57.1%,16,68.3%,25.1%,6.4%,2.6%,53.0%,68.7%,45.5%,57.8%,39.4%,48.7%,0.93,SF (Bogota)
1995,3,0,3,0.0%,1-6,14.3%,26-41,38.8%,0-0,-,3,75.8%,2.9%,7.8%,2.4%,60.5%,75.0%,43.2%,62.4%,28.6%,45.3%,0.76,R32 (Johannesburg)
1994,2,0,2,0.0%,1-4,20.0%,20-29,40.8%,0-0,-,2,58.3%,24.0%,5.8%,4.6%,41.6%,70.8%,40.6%,53.2%,41.1%,46.8%,0.88,R32 (2x)
Career,413,169,244,40.9%,467-604,43.6%,5009-5443,47.9%,81-98,45.3%,388,73.2%,22.6%,6.8%,3.1%,56.2%,70.1%,47.6%,60.2%,37.6%,49.0%,0.95,
