Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2009,2,1,1,50.0%,2-2,50.0%,23-19,54.8%,0-1,0.0%,0,,,,,,,,,,,,R16 (Caltanissetta)
2007,17,6,11,35.3%,17-23,42.5%,193-199,49.2%,1-3,25.0%,0,,,,,,,,,,,,SF (Tallahassee)
2006,10,8,2,80.0%,16-4,80.0%,116-88,56.9%,3-1,75.0%,0,,,,,,,,,,,,W (Recanati)
2005,17,12,5,70.6%,25-14,64.1%,209-171,55.0%,2-2,50.0%,0,,,,,,,,,,,,W (Recanati)
2004,28,17,11,60.7%,37-29,56.1%,353-327,51.9%,7-10,41.2%,0,,,,,,,,,,,,F (2x)
2003,20,15,5,75.0%,31-13,70.5%,237-186,56.0%,4-2,66.7%,0,,,,,,,,,,,,W (Helsinki2)
2002,9,6,3,66.7%,13-8,61.9%,125-96,56.6%,3-5,37.5%,0,,,,,,,,,,,,W (Wroclaw)
2001,9,5,4,55.6%,13-10,56.5%,114-104,52.3%,1-1,50.0%,0,,,,,,,,,,,,SF (Wroclaw)
2000,26,18,8,69.2%,38-22,63.3%,308-274,52.9%,7-2,77.8%,0,,,,,,,,,,,,W (2x)
1998,11,9,2,81.8%,20-5,80.0%,139-87,61.5%,0-1,0.0%,0,,,,,,,,,,,,W (Napoli)
1997,42,30,12,71.4%,53-32,62.4%,419-357,54.0%,11-1,91.7%,0,,,,,,,,,,,,W (2x)
1996,2,0,2,0.0%,0-2,0.0%,5-12,29.4%,1-1,50.0%,0,,,,,,,,,,,,R32 (2x)
1995,29,11,18,37.9%,24-34,41.4%,252-279,47.5%,4-3,57.1%,0,,,,,,,,,,,,QF (3x)
1994,38,18,20,47.4%,37-41,47.4%,313-363,46.3%,10-7,58.8%,0,,,,,,,,,,,,SF (2x)
1993,8,4,4,50.0%,6-6,50.0%,51-56,47.7%,2-3,40.0%,0,,,,,,,,,,,,QF (2x)
Career,268,160,108,59.7%,332-245,57.5%,2857-2618,52.2%,56-43,56.6%,0,,,,,,,,,,,,
