Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,4,0,4,0.0%,1-8,11.1%,24-52,31.6%,0-1,0.0%,4,55.3%,8.1%,8.8%,8.4%,58.6%,61.6%,38.8%,52.2%,29.7%,41.7%,0.62,R32 (4x)
2024,14,4,10,28.6%,10-21,32.3%,118-165,41.7%,1-3,25.0%,0,,,,,,,,,,,,QF (W35 Loughborough)
2023,13,5,8,38.5%,13-17,43.3%,127-137,48.1%,0-1,0.0%,3,41.4%,30.0%,3.1%,4.9%,61.5%,55.4%,32.2%,46.5%,37.3%,42.7%,0.70,
2022,25,9,16,36.0%,28-35,44.4%,280-314,47.1%,5-5,50.0%,0,,,,,,,,,,,,SF (W25 Bath)
2021,16,4,12,25.0%,11-26,29.7%,143-182,44.0%,1-2,33.3%,0,,,,,,,,,,,,QF (W25 Kiryat Motzkin)
2020,6,0,6,0.0%,1-12,7.7%,33-77,30.0%,0-0,-,0,,,,,,,,,,,,R32 (6x)
2019,21,8,13,38.1%,22-31,41.5%,246-251,49.5%,0-6,0.0%,0,,,,,,,,,,,,QF (W25 Gwalior)
2018,24,9,15,37.5%,23-32,41.8%,235-273,46.3%,2-4,33.3%,0,,,,,,,,,,,,QF (2x)
2017,34,16,18,47.1%,37-39,48.7%,352-335,51.2%,1-3,25.0%,0,,,,,,,,,,,,F (Sunderland $15K)
2016,37,18,19,48.6%,45-39,53.6%,417-376,52.6%,2-5,28.6%,0,,,,,,,,,,,,F (Lubbock TX $25K)
2015,48,32,16,66.7%,68-38,64.2%,556-417,57.1%,7-6,53.8%,0,,,,,,,,,,,,F (3x)
2014,8,3,5,37.5%,8-10,44.4%,88-95,48.1%,0-1,0.0%,0,,,,,,,,,,,,QF (Loughborough 10K)
2013,9,4,5,44.4%,9-11,45.0%,81-97,45.5%,0-1,0.0%,0,,,,,,,,,,,,QF (2x)
Career,259,112,147,43.2%,276-319,46.4%,2700-2771,49.4%,19-38,33.3%,7,49.3%,17.9%,6.1%,6.7%,60.0%,58.6%,35.8%,49.5%,32.9%,42.1%,0.65,
