Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Khimki R32,L vs Lansere,43% (9/21),67% (6/9),1/1,0/0,69% (11/16),2/4,2/3,50% (3/6),33% (2/6)
2019 W60 Shrewsbury R32,L vs Georges,55% (6/11),- (0/0),0/0,0/0,50% (3/6),6/8,4/5,- (0/0),- (0/0)
2019 W25 Jodhpur R32,W vs Hontama,56% (10/18),64% (7/11),2/2,1/1,62% (8/13),0/1,0/0,- (0/0),- (0/0)
2017 Sharm El Sheikh $15K R16,L vs Talbi,62% (8/13),29% (5/17),1/3,0/0,30% (3/10),1/3,1/2,- (0/0),- (0/0)
2017 Sharm El Sheikh $15K R32,W vs Shevchenko,57% (8/14),40% (8/20),2/4,1/3,0% (0/6),0/1,0/0,- (0/0),- (0/0)
2017 Sharm El Sheikh $15K R32,L vs Bonic,50% (4/8),33% (1/3),0/0,0/0,20% (1/5),3/5,2/3,- (0/0),- (0/0)
2017 Shrewsbury $25K R16,L vs Silva,71% (5/7),20% (3/15),0/0,0/0,0% (0/5),1/3,1/2,- (0/0),- (0/0)
2017 Shrewsbury $25K R32,W vs Dart,62% (8/13),50% (5/10),2/3,1/2,63% (5/8),0/0,0/0,- (0/0),- (0/0)
2017 Sunderland $15K F,L vs Lumsden,60% (3/5),25% (1/4),0/0,0/0,38% (3/8),2/4,1/2,- (0/0),- (0/0)
2017 Sunderland $15K SF,W vs Barnett,67% (8/12),25% (4/16),2/2,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2017 Sunderland $15K QF,W vs Remondina,69% (9/13),47% (7/15),2/4,1/3,33% (2/6),1/2,0/0,- (0/0),- (0/0)
2017 Sunderland $15K R16,W vs Hurst,62% (8/13),80% (4/5),2/4,1/3,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2017 Sunderland $15K R32,W vs Stadler,68% (13/19),60% (3/5),2/3,1/1,85% (11/13),3/4,0/0,43% (3/7),71% (5/7)
2017 Wirral $15K QF,L vs Silva,53% (8/15),50% (5/10),1/2,0/0,50% (6/12),1/3,0/1,- (0/0),- (0/0)
2017 Wirral $15K R16,W vs Cazeaux,80% (8/10),50% (4/8),2/3,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 Wirral $15K R32,W vs Mould,58% (7/12),63% (5/8),2/3,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2017 Ilkley $100K R32,L vs Petkovic,71% (5/7),0% (0/5),0/0,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
2017 Incheon $25K R32,L vs Lee,33% (6/18),30% (3/10),0/2,0/0,58% (7/12),0/2,0/1,50% (2/4),0% (0/5)
2017 Changwon $25K R16,W vs Hong,67% (6/9),50% (6/12),2/4,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 Changwon $25K R32,W vs Ahn,50% (8/16),57% (4/7),2/4,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 (3 matches),,50.0%,65.0%,100.0%,100.0%,62.9%,61.5%,75.0%,50.0%,33.3%
2017 (23 matches),,59.9%,43.4%,56.6%,60.9%,52.6%,42.5%,40.0%,45.5%,41.7%
2016 (20 matches),,53.2%,42.5%,47.7%,42.1%,49.1%,40.9%,36.8%,46.2%,46.2%
2015 (21 matches),,63.0%,47.8%,49.2%,48.4%,54.1%,53.1%,53.8%,55.3%,48.9%
2014 (2 matches),,47.8%,53.8%,33.3%,20.0%,61.9%,60.0%,75.0%,-,-
Career (74 matches),,57.8%,45.2%,52.8%,50.6%,52.4%,46.5%,48.4%,49.5%,45.9%
