Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),1014,18,,,,,,,,,234,355,,
2025,948,23,,,,,,,,,216,398
2024,634,61,,,,,,,,,174,460
2023,637,63,,,,,,,,,,
2022,445,99,,,,,,,,,,
2021,670,53,,,,,,,,,,
2020,660,46,,,,,,,,,328,236
2019,586,53,,,,,,,,,257,294
2018,495,48,,,,,,,,,244,288
2017,540,50,,,,,,,,,413,127
2016,332,120,,,,,,,,,377,136
2015,395,90,,,,,,,,,400,117
2014,1006,8,,,,,,,,,936,16
2013,1046,10,,,,,,,,,,
