Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2015 Mons CH Q3,W vs Griekspoor,0.0%,-,2.3%,50.0%,8.2%,15.4%,0.0%,4.5%,100.0%,0.0%,-,-91,-38
2015 Istanbul CH QF,W vs Ymer,0.0%,-,9.1%,90.9%,13.6%,15.4%,0.0%,7.8%,33.3%,0.0%,-,-6,16
2015 Istanbul CH SF,L vs Khachanov,0.0%,-,4.9%,100.0%,17.0%,37.5%,0.0%,0.0%,0.0%,0.8%,0.0%,15,14
Career (3 matches),,0.0%,-,5.8%,88.9%,12.5%,19.1%,0.0%,4.4%,33.3%,0.2%,0.0%,-29,-2
