Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
24-May-2021,M15 Marbella,Hard,F,479,1114,(3) Mertens d. (Q) Diego Fernandez Flores [CHI],6-2 6-1,,,,,,,,
01-Feb-2021,M15 Monastir,Hard,F,483,713,Stuart Parker [GBR] d. (6) Mertens,6-3 4-6 7-6(5),,,,,,,,
16-Sep-2019,M25 Plaisir,Hard,F,420,349,Mertens d. Christopher Heyman [BEL],6-3 6-0,,,,,,,,
04-Feb-2019,M15 Grenoble,Hard,F,456,,Leny Mitjana [FRA] d. (2) Mertens,6-3 7-5,,,,,,,,
24-Sep-2018,Portugal F18,Hard,F,357,275,Gleb Sakharov [FRA] d. (2) Mertens,7-6(7) 6-4,,,,,,,,
17-Sep-2018,France F18,Hard,F,352,590,(2) Mertens d. Antoine Cornut Chauvinc [FRA],7-6(6) 6-2,,,,,,,,
23-Apr-2018,Tunisia F16,Hard,F,339,487,(2) Altug Celikbilek [TUR] d. Mertens,6-7(4) 6-3 6-4,,,,,,,,
29-Jan-2018,Great Britain F1,Hard,F,317,344,Scott Griekspoor [NED] d. (3) Mertens,6-1 7-6(5),,,,,,,,
15-Jan-2018,Egypt F1,Hard,F,331,606,Aslan Karatsev [RUS] d. (2) Mertens,6-1 6-2,,,,,,,,
27-Nov-2017,Israel F16,Hard,F,296,281,(3) Mertens d. Edan Leshem [ISR],7-6(4) 6-3,,,,,,,,
