Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,4,Hard,7,3,4,42.9%,3,0,3,0.0%,2011,2016,Q3,5,1.05,3.6%,3.6%,64.6%,66.8%,54.4%,62.4%,39.4%,53.1%,38.1%
Roland Garros,3,Clay,5,2,3,40.0%,0,0,0,-,2010,2016,Q2,3,0.87,3.3%,1.3%,58.6%,57.3%,41.3%,50.7%,42.8%,54.2%,42.1%
Wimbledon,5,Grass,9,4,5,44.4%,6,2,4,33.3%,2010,2016,Q3,1,0.71,3.4%,1.7%,69.5%,68.3%,44.4%,61.0%,27.7%,66.7%,0.0%
US Open,5,Hard,8,3,5,37.5%,1,1,0,100.0%,2009,2015,Q3,5,0.93,4.3%,3.6%,59.3%,70.9%,39.8%,58.3%,38.6%,44.8%,66.7%
Antwerp,2,Hard,2,0,2,0.0%,0,0,0,-,2018,2022,Q1,2,0.72,0.8%,1.6%,70.4%,65.9%,48.6%,60.8%,28.4%,14.3%,22.2%
Bastad,3,Clay,6,3,3,50.0%,2,1,1,50.0%,2010,2019,Q3,6,0.90,2.4%,3.7%,70.9%,62.2%,37.8%,55.1%,40.4%,53.1%,52.9%
Munich,2,Clay,3,1,2,33.3%,1,0,1,0.0%,2010,2017,Q2,3,0.93,2.2%,1.7%,70.7%,68.0%,47.2%,61.9%,35.4%,50.0%,61.5%
Sofia,2,Hard,2,0,2,0.0%,0,0,0,-,2016,2017,Q1,2,0.74,2.5%,5.5%,56.0%,66.1%,46.6%,57.5%,31.3%,66.7%,44.4%
Zagreb,3,Hard,5,2,3,40.0%,2,0,2,0.0%,2010,2014,Q3,5,1.02,4.1%,1.9%,65.6%,68.8%,51.6%,62.8%,38.0%,53.8%,35.3%
Stockholm,3,Hard,6,3,3,50.0%,1,1,0,100.0%,2011,2013,R32,6,1.02,2.1%,5.7%,60.3%,66.8%,51.9%,60.9%,40.1%,59.5%,33.3%
