Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Granby CH R32,L vs Harris,14% (1/7),0% (0/1),0/4,86% (6/7),17% (1/6),0/0,0/0,1/2,0/0,1/1
2019 Granby CH R64,W vs Ghasemi,71% (5/7),100% (5/5),0/0,0% (0/7),- (0/0),5/5,2/2,0/0,1/1,0/0
2019 M25 Ajaccio R16,L vs Lokoli,33% (3/9),67% (2/3),2/5,75% (6/8),17% (1/6),1/2,0/0,0/0,0/0,0/0
2019 M25 Palma del Rio R16,L vs Ojeda Lara,25% (2/8),0% (0/2),0/3,78% (7/9),43% (3/7),0/0,0/0,0/1,0/0,0/0
2019 M25 Martos SF,L vs Struvay,0% (0/11),- (0/0),0/2,27% (3/11),0% (0/3),0/0,0/0,1/3,0/0,1/1
2019 M25 Martos R16,W vs Zeballos,67% (6/9),100% (6/6),2/2,33% (3/9),33% (1/3),5/5,1/1,0/0,0/0,0/0
2019 M25 Jablonec Nad Nisou R32,L vs Bangoura,13% (1/8),100% (1/1),0/5,63% (5/8),0% (0/5),1/1,0/0,2/2,0/0,0/0
2019 Aix En Provence CH R64,L vs Troicki,38% (3/8),0% (0/3),0/3,63% (5/8),20% (1/5),0/0,0/0,1/2,0/0,0/1
2019 Bordeaux CH R64,L vs Hemery,0% (0/8),- (0/0),0/2,50% (4/8),0% (0/4),0/0,0/0,0/2,0/0,0/1
2019 M25 Sunderland QF,L vs Sijsling,11% (1/9),0% (0/1),0/3,67% (6/9),50% (3/6),0/0,0/0,1/1,0/0,0/0
2019 M25 Sunderland R16,W vs Brouwer,70% (7/10),86% (6/7),2/3,30% (3/10),0% (0/3),5/6,2/3,0/0,1/1,0/0
2019 M25 Sunderland R32,W vs Canter,40% (4/10),75% (3/4),0/1,30% (3/10),67% (2/3),3/3,1/1,2/2,0/0,0/0
2019 M25 Bolton R32,L vs Hoyt,0% (0/9),- (0/0),0/2,44% (4/9),25% (1/4),0/0,0/0,1/2,0/0,0/1
2019 St. Brieuc CH Q1,L vs Stakhovsky,30% (3/10),0% (0/3),0/2,44% (4/9),50% (2/4),0/0,0/0,1/1,0/0,1/1
2019 Lille CH R32,L vs Barrere,22% (2/9),50% (1/2),0/3,63% (5/8),20% (1/5),1/1,0/0,1/2,0/0,1/1
2019 Lille CH R64,W vs Furness,56% (5/9),80% (4/5),0/1,44% (4/9),75% (3/4),4/4,1/2,1/1,0/1,0/0
2019 Lille CH Q1,W vs Artunedo Martinavarro,30% (3/10),67% (2/3),0/0,10% (1/10),100% (1/1),2/2,2/2,0/0,1/1,0/0
2019 Drummondville CH R32,L vs Uchida,19% (3/16),33% (1/3),0/2,25% (4/16),50% (2/4),0/0,0/0,1/1,0/0,1/1
2019 Drummondville CH R64,W vs Franco Descotte,46% (6/13),83% (5/6),0/1,14% (2/14),50% (1/2),5/5,2/3,1/1,1/2,0/0
2019 M25 Trento R16,L vs Lenz,20% (2/10),50% (1/2),0/3,44% (4/9),25% (1/4),1/1,0/0,1/1,0/0,1/1
2019 (34 matches),,32.8%,67.3%,13.7%,38.0%,32.3%,88.7%,84.2%,65.7%,77.8%,69.2%
2018 (4 matches),,31.8%,50.0%,7.7%,41.9%,11.1%,57.1%,100.0%,62.5%,-,66.7%
2017 (13 matches),,33.8%,72.7%,24.3%,40.9%,26.9%,60.7%,100.0%,92.3%,100.0%,83.3%
2016 (12 matches),,23.3%,71.0%,16.7%,53.2%,22.4%,63.2%,-,75.0%,-,87.5%
2015 (7 matches),,24.6%,52.9%,21.1%,52.9%,33.3%,88.9%,100.0%,58.3%,-,40.0%
Career (100 matches),,28.9%,64.3%,15.7%,42.8%,28.9%,76.5%,89.2%,72.7%,86.7%,70.0%
