Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2015 Mons CH Q3,W vs Griekspoor,37.8%,42.2%,55.6%,41.3%,41.7%,47.2%,52.4%,46.1%,56.3%,40.0%,50.0%,25.0%,25.0%,66.7%,89
2015 Istanbul CH QF,W vs Ymer,23.0%,36.1%,56.5%,29.8%,25.6%,39.5%,59.4%,35.3%,75.0%,39.1%,100.0%,17.6%,29.4%,50.0%,5
2015 Istanbul CH SF,L vs Khachanov,21.8%,30.9%,39.5%,25.5%,27.8%,38.9%,38.5%,33.3%,62.5%,45.0%,33.3%,10.5%,15.8%,41.2%,-79
Career (3 matches),,26.7%,36.0%,50.0%,31.6%,31.3%,41.7%,50.6%,38.1%,65.4%,41.3%,57.1%,15.9%,22.7%,48.6%,-13
