Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
01-Feb-2026,Cluj-Napoca,Hard,R32,206,88,(7) Olga Danilovic [SRB] d. (WC) Bulgaru,6-4 6-3,0.80,0.0%,4.6%,63.1%,41.5%,58.3%,2/8,1:36
19-Jan-2026,W75 Manama,Hard,R32,199,226,Camilla Rosatello [ITA] d. Bulgaru,6-2 0-6 6-3,0.93,0.0%,2.7%,60.8%,51.1%,44.8%,1/7,1:58
19-Jan-2026,Australian Open,Hard,Q1,199,124,(14) Tamara Korpatsch [GER] d. Bulgaru,6-4 6-7(7) 6-2,0.86,0.0%,2.9%,63.1%,53.8%,52.6%,1/7,2:46
05-Jan-2026,Canberra 125,Hard,Q2,196,156,(3) Tamara Zidansek [SLO] d. (14) Bulgaru,6-2 6-3,0.52,1.9%,9.3%,55.6%,56.7%,33.3%,0/5,1:17
05-Jan-2026,Canberra 125,Hard,Q1,196,,(14) Bulgaru d. (WC) Renee Alame [AUS],6-1 6-4,1.64,6.1%,2.0%,63.3%,80.6%,38.9%,2/4,1:01
01-Dec-2025,Quito 125,Clay,R32,204,206,Elvina Kalieva [USA] d. Bulgaru,6-3 6-3,0.66,1.7%,10.3%,63.8%,62.2%,38.1%,5/8,1:22
24-Nov-2025,Buenos Aires 125,Clay,QF,219,107,(3) Panna Udvardy [HUN] d. Bulgaru,6-1 6-2,0.54,0.0%,10.0%,57.5%,43.5%,35.3%,3/8,1:02
24-Nov-2025,Buenos Aires 125,Clay,R16,219,137,Bulgaru d. (7) Maria Lourdes Carle [ARG],7-6(4) 6-3,1.22,0.0%,0.0%,68.9%,58.8%,52.2%,3/8,2:03
24-Nov-2025,Buenos Aires 125,Clay,R32,219,254,Bulgaru d. Irene Burillo Escorihuela [ESP],7-5 6-0,1.47,3.6%,5.4%,62.5%,54.3%,61.9%,5/8,1:31
17-Nov-2025,Colina 125,Clay,R16,224,93,(2) Mayar Sherif [EGY] d. Bulgaru,6-0 6-3,0.51,7.3%,4.9%,68.3%,42.9%,46.2%,2/6,1:07
17-Nov-2025,Colina 125,Clay,R32,224,257,Bulgaru d. Ayana Akli [USA],6-4 6-2,1.29,0.0%,6.3%,54.2%,57.7%,59.1%,0/3,1:23
03-Nov-2025,Tucuman 125,Clay,R32,223,67,(1) Solana Sierra [ARG] d. Bulgaru,6-3 7-5,0.80,1.3%,7.9%,52.6%,60.0%,38.9%,6/11,1:40
27-Oct-2025,W100 Irapuato,Hard,R32,223,1021,Bulgaru d. Claudia Sofia Martinez Solis [MEX],7-6(4) 6-3,1.17,4.2%,12.7%,47.9%,64.7%,51.4%,2/5,1:51
20-Oct-2025,Queretaro 125,Clay,QF,232,461,(Q) Katrina Scott [USA] d. (5) Bulgaru,3-6 7-6(7) 6-2,0.96,0.8%,12.6%,56.3%,58.2%,32.7%,11/20,2:59
20-Oct-2025,Queretaro 125,Clay,R16,232,406,(5) Bulgaru d. Martina Okalova [SVK],7-6(5) 6-3,1.15,4.8%,9.7%,69.4%,62.8%,42.1%,1/5,1:47
20-Oct-2025,Queretaro 125,Clay,R32,232,681,(5) Bulgaru d. (Q) Maria Fernanda Navarro Oliva [MEX],6-2 6-3,1.42,6.3%,17.5%,49.2%,77.4%,50.0%,3/4,1:24
06-Oct-2025,Mallorca 125,Clay,R32,234,173,Lola Radivojevic [SRB] d. Bulgaru,6-4 6-3,0.83,0.0%,7.7%,57.7%,46.7%,40.9%,3/9,1:36
