Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 W50 Bistrita F,W vs Jorge,1.30,2.13,32.8,2.1,0.0%,60.0%,0.0%,68.4%,55.6%,62.5%
2025 W50 Bistrita SF,W vs In Albon,1.09,1.88,36.9,2.1,4.8%,61.9%,5.0%,60.0%,65.4%,69.6%
2025 W50 Bistrita QF,W vs Kazionova,1.12,1.43,51.9,3.5,6.3%,62.5%,0.0%,65.5%,38.2%,55.2%
2025 W50 Bistrita R16,W vs Popa,1.06,2.00,38.0,2.0,0.0%,71.4%,0.0%,66.7%,56.0%,60.9%
2019 W25 Grodzisk Mazowiecki R32,W vs Shymanovich,1.00,1.21,61.2,2.5,-,48.5%,-,48.4%,70.6%,53.3%
2019 W25 Prerov R32,W vs Csabi,1.01,2.68,32.8,2.0,-,86.4%,-,73.7%,48.3%,56.0%
2019 W25 Santa Margherita Di Pula R32,L vs Rus,1.02,0.85,57.0,3.5,-,42.5%,-,56.8%,38.3%,46.3%
2019 W25 Santa Margherita Di Pula R32,L vs Di Sarra,0.88,0.81,60.7,2.1,0.0%,48.6%,0.0%,37.1%,59.5%,43.8%
2019 W15 Antalya R32,L vs Arshinkova,1.00,0.81,63.5,2.4,0.0%,41.7%,0.0%,41.2%,51.2%,43.9%
2019 W25 Glasgow R32,L vs Sanchez,0.97,0.68,51.1,2.2,0.0%,53.6%,0.0%,37.5%,38.7%,36.7%
2019 W15 Monastir QF,L vs Ene,1.00,0.79,57.7,2.5,0.0%,32.5%,2.6%,63.2%,39.5%,44.1%
2019 W15 Monastir R16,W vs Talcott,1.04,1.19,63.5,7.4,4.2%,68.8%,0.0%,53.2%,45.3%,43.8%
2019 W15 Monastir R32,W vs Burnett,1.03,1.26,60.4,2.5,2.3%,48.8%,0.0%,66.7%,43.6%,61.1%
2019 W15 Monastir F,L vs Michel,0.99,0.81,52.8,2.1,0.0%,35.0%,0.0%,50.0%,45.9%,48.6%
2019 W15 Monastir SF,W vs Brouleau,1.12,1.24,53.4,2.0,-,51.2%,-,52.9%,46.3%,60.5%
2019 W15 Monastir QF,W vs You,1.20,1.14,77.9,6.8,1.8%,43.9%,0.0%,58.5%,40.0%,53.2%
2019 W15 Monastir R16,W vs Zhu,0.85,1.75,42.8,2.0,0.0%,77.3%,4.8%,57.1%,68.2%,66.7%
2019 W15 Monastir R32,W vs Lanca,1.08,2.44,34.3,2.1,14.3%,66.7%,5.3%,78.9%,63.2%,61.1%
2019 W15 Monastir QF,L vs Tholey,0.97,0.78,66.4,3.5,0.0%,52.0%,0.0%,66.7%,36.4%,29.5%
2019 W15 Monastir R16,W vs Mu,0.95,1.32,54.4,2.2,2.7%,67.6%,0.0%,55.6%,50.0%,56.4%
2025 (4 matches),,1.14,1.82,40.9,2.3,3.2%,63.8%,1.2%,65.1%,52.7%,61.6%
2019 (17 matches),,1.02,1.08,57.3,2.5,1.3%,52.9%,0.5%,55.6%,47.8%,49.6%
2018 (1 matches),,0.95,0.62,42.5,2.4,0.0%,43.8%,0.0%,51.6%,37.0%,32.0%
2017 (32 matches),,1.03,1.06,62.0,2.8,1.1%,54.4%,1.0%,52.3%,48.0%,48.2%
2016 (21 matches),,1.08,1.13,56.9,3.1,1.8%,53.6%,1.7%,53.6%,47.4%,49.8%
Career (78 matches),,1.04,1.09,58.0,2.7,1.5%,54.1%,1.1%,53.7%,47.7%,49.1%
