Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,3,1,2,33.3%,3-4,42.9%,32-36,47.1%,0-1,0.0%,3,51.4%,43.8%,0.4%,3.3%,61.9%,49.3%,54.9%,51.5%,46.6%,49.1%,0.96
Clay,8,1,7,12.5%,6-14,30.0%,87-107,44.8%,0-3,0.0%,8,57.9%,33.3%,1.5%,5.4%,57.5%,61.9%,43.5%,54.1%,44.1%,48.9%,0.96
Internationals,9,2,7,22.2%,7-14,33.3%,90-109,45.2%,0-3,0.0%,9,56.0%,35.4%,1.2%,4.8%,60.3%,57.6%,45.6%,52.9%,43.9%,48.4%,0.93
vs Righties,9,1,8,11.1%,5-16,23.8%,84-116,42.0%,0-2,0.0%,7,52.5%,37.0%,1.1%,4.3%,60.4%,58.4%,41.4%,51.7%,45.7%,48.6%,0.95
vs Lefties,2,0,2,0.0%,1-4,20.0%,20-26,43.5%,0-1,0.0%,2,50.0%,38.1%,1.3%,5.2%,62.6%,51.5%,50.0%,51.0%,43.4%,47.3%,0.88
