Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 W50 Bistrita F,W vs Jorge,75% (6/8),100% (6/6),1/1,14% (1/7),0% (0/1),4/5,1/2,0/0,0/1,0/0
2025 W50 Bistrita SF,W vs In Albon,88% (7/8),100% (7/7),3/3,38% (3/8),0% (0/3),4/6,1/2,0/0,1/1,0/0
2025 W50 Bistrita QF,W vs Kazionova,40% (4/10),100% (4/4),1/2,20% (2/10),0% (0/2),2/3,0/0,2/2,0/0,0/0
2025 W50 Bistrita R16,W vs Popa,75% (6/8),100% (6/6),1/2,25% (2/8),0% (0/2),5/6,2/2,0/0,1/1,0/0
2019 W25 Grodzisk Mazowiecki R32,W vs Shymanovich,83% (10/12),70% (7/10),3/4,55% (6/11),17% (1/6),2/5,0/1,0/0,0/0,0/0
2019 W25 Prerov R32,W vs Csabi,56% (5/9),80% (4/5),0/0,11% (1/9),100% (1/1),4/4,2/2,0/0,1/1,0/0
2019 W25 Santa Margherita Di Pula R32,L vs Rus,24% (5/21),80% (4/5),0/4,47% (9/19),44% (4/9),1/2,1/2,2/5,0/0,1/2
2019 W25 Santa Margherita Di Pula R32,L vs Di Sarra,60% (6/10),83% (5/6),3/5,73% (8/11),13% (1/8),3/5,0/2,0/1,0/0,0/0
2019 W15 Antalya R32,L vs Arshinkova,60% (6/10),67% (4/6),3/5,64% (7/11),0% (0/7),1/4,0/0,1/3,0/0,1/2
2019 W25 Glasgow R32,L vs Sanchez,33% (3/9),67% (2/3),1/4,56% (5/9),0% (0/5),0/2,0/0,0/1,0/0,0/0
2019 W15 Monastir QF,L vs Ene,33% (3/9),67% (2/3),1/5,90% (9/10),33% (3/9),1/2,0/0,0/1,0/0,0/1
2019 W15 Monastir R16,W vs Talcott,54% (7/13),57% (4/7),0/2,43% (6/14),50% (3/6),2/3,1/1,0/1,1/1,0/0
2019 W15 Monastir R32,W vs Burnett,60% (6/10),83% (5/6),2/4,45% (5/11),20% (1/5),3/5,1/1,2/2,0/0,0/0
2019 W15 Monastir F,L vs Michel,50% (4/8),75% (3/4),2/6,89% (8/9),13% (1/8),1/3,0/0,0/1,0/0,0/1
2019 W15 Monastir SF,W vs Brouleau,62% (8/13),100% (8/8),3/5,47% (7/15),14% (1/7),3/8,2/2,1/2,1/1,0/0
2019 W15 Monastir QF,W vs You,64% (9/14),67% (6/9),2/5,71% (10/14),40% (4/10),3/4,0/1,0/1,0/0,0/0
2019 W15 Monastir R16,W vs Zhu,86% (6/7),100% (6/6),1/1,29% (2/7),50% (1/2),4/4,0/0,0/0,0/0,0/0
2019 W15 Monastir R32,W vs Lanca,83% (5/6),100% (5/5),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,1/1,0/0
2019 W15 Monastir QF,L vs Tholey,33% (4/12),50% (2/4),0/2,50% (6/12),67% (4/6),2/2,0/1,1/1,0/0,0/0
2019 W15 Monastir R16,W vs Mu,83% (10/12),60% (6/10),0/2,36% (4/11),50% (2/4),5/5,1/1,0/0,0/0,0/0
2025 (4 matches),,67.6%,100.0%,75.0%,24.2%,0.0%,75.0%,66.7%,100.0%,66.7%,-
2019 (17 matches),,55.7%,76.5%,39.3%,50.8%,29.2%,62.7%,64.7%,36.8%,100.0%,33.3%
2018 (1 matches),,25.0%,50.0%,0.0%,75.0%,16.7%,0.0%,-,50.0%,-,100.0%
2017 (32 matches),,55.0%,81.4%,43.1%,55.1%,25.1%,62.2%,68.6%,34.5%,63.2%,41.7%
2016 (21 matches),,54.8%,88.5%,46.5%,51.3%,24.0%,58.9%,82.1%,45.5%,84.6%,0.0%
Career (78 matches),,55.0%,82.8%,43.6%,51.9%,24.8%,62.4%,72.7%,39.4%,75.6%,40.9%
