Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 W50 Bistrita F,W vs Jorge,67% (6/9),67% (6/9),2/3,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2025 W50 Bistrita SF,W vs In Albon,100% (5/5),64% (7/11),2/2,1/1,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2025 W50 Bistrita QF,W vs Kazionova,67% (8/12),80% (4/5),2/4,1/2,0% (0/2),0/0,0/0,50% (3/6),80% (4/5)
2025 W50 Bistrita R16,W vs Popa,86% (6/7),50% (6/12),2/2,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2019 W25 Grodzisk Mazowiecki R32,W vs Shymanovich,56% (5/9),58% (7/12),2/2,1/1,44% (4/9),0/0,0/0,- (0/0),- (0/0)
2019 W25 Prerov R32,W vs Csabi,89% (8/9),57% (4/7),2/3,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula R32,L vs Rus,88% (7/8),67% (4/6),1/1,0/0,62% (8/13),3/5,0/1,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula R32,L vs Di Sarra,67% (4/6),71% (5/7),0/0,0/0,30% (3/10),1/3,1/2,29% (2/7),57% (4/7)
2019 W15 Antalya R32,L vs Arshinkova,40% (4/10),31% (4/13),0/0,0/0,30% (3/10),0/2,0/1,- (0/0),- (0/0)
2019 W25 Glasgow R32,L vs Sanchez,50% (4/8),29% (2/7),0/0,0/0,17% (1/6),1/3,1/2,- (0/0),- (0/0)
2019 W15 Monastir QF,L vs Ene,67% (4/6),40% (2/5),0/0,0/0,71% (15/21),0/2,0/1,- (0/0),- (0/0)
2019 W15 Monastir R16,W vs Talcott,55% (11/20),29% (4/14),2/3,1/1,57% (4/7),0/1,0/0,- (0/0),- (0/0)
2019 W15 Monastir R32,W vs Burnett,64% (7/11),45% (5/11),2/2,1/1,71% (10/14),1/1,0/0,100% (4/4),100% (3/3)
2019 W15 Monastir F,L vs Michel,40% (2/5),19% (3/16),0/0,0/0,63% (12/19),0/2,0/1,- (0/0),- (0/0)
2019 W15 Monastir SF,W vs Brouleau,80% (8/10),57% (8/14),2/3,1/1,14% (1/7),0/1,0/0,- (0/0),- (0/0)
2019 W15 Monastir QF,W vs You,57% (8/14),46% (6/13),2/3,1/1,71% (15/21),0/1,0/0,- (0/0),- (0/0)
2019 W15 Monastir R16,W vs Zhu,67% (6/9),60% (6/10),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Monastir R32,W vs Lanca,88% (7/8),71% (5/7),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W15 Monastir QF,L vs Tholey,63% (10/16),33% (2/6),0/1,0/0,80% (8/10),2/4,0/1,56% (5/9),0% (0/10)
2019 W15 Monastir R16,W vs Mu,64% (9/14),35% (6/17),2/2,1/1,67% (4/6),0/1,0/0,- (0/0),- (0/0)
2025 (4 matches),,75.8%,62.2%,72.7%,66.7%,27.3%,-,-,50.0%,80.0%
2019 (17 matches),,63.1%,45.1%,77.8%,100.0%,58.5%,30.8%,22.2%,55.0%,35.0%
2018 (1 matches),,30.0%,50.0%,-,-,50.0%,33.3%,50.0%,-,-
2017 (32 matches),,51.9%,51.4%,58.0%,54.3%,53.4%,37.7%,27.8%,52.8%,45.7%
2016 (21 matches),,52.0%,53.2%,60.4%,57.7%,51.8%,50.0%,45.5%,36.4%,54.5%
Career (78 matches),,55.0%,50.6%,63.2%,62.0%,53.2%,39.4%,32.6%,50.7%,46.5%
