Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,40.0%,33.3%,0.0%,4.6%,63.1%,41.5%,58.3%,47.7%,41.9%,44.9%,0.80,R32 (Cluj-Napoca)
2025,4,0,4,0.0%,2-8,20.0%,39-57,40.6%,0-2,0.0%,2,65.5%,28.6%,1.6%,7.1%,52.7%,62.9%,51.7%,57.6%,41.8%,49.5%,0.98,
2024,4,1,3,25.0%,4-6,40.0%,48-51,48.5%,0-1,0.0%,4,54.2%,44.0%,2.0%,4.0%,60.4%,60.6%,39.0%,52.0%,48.3%,50.0%,1.01,R16 (Iasi)
2023,3,1,2,33.3%,3-4,42.9%,33-36,47.8%,0-1,0.0%,3,60.0%,36.4%,0.4%,2.1%,63.1%,56.6%,51.7%,54.8%,44.9%,49.9%,0.99,R16 (Cluj Napoca)
2018,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,37.5%,12.5%,0.0%,12.7%,47.6%,60.0%,36.4%,47.6%,34.6%,41.7%,0.66,R32 (Bucharest)
Career,13,2,11,15.4%,9-22,29.0%,131-168,43.8%,0-4,0.0%,11,56.2%,35.9%,1.2%,4.8%,58.8%,58.2%,46.4%,53.3%,44.7%,48.9%,0.96,
