Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2001 Hamburg F,W vs Ferrero,76.7%,48.0%,4.3%,4/3,2.23,0.0%,75.9%,45.5%,5.7%,2.22,0.0%,86.8%,50.8%,2.9%,2.24,0.0%
2001 Hamburg SF,W vs Hewitt,72.5%,55.2%,2.5%,2/0,2.04,10.0%,68.3%,64.3%,4.9%,2.04,15.1%,90.9%,46.7%,0.0%,2.06,0.0%
Career (2 matches),,75.3%,50.3%,3.7%,66.7%,2.16,3.9%,73.4%,51.1%,5.5%,2.14,6.7%,88.1%,49.4%,2.0%,2.18,0.0%
