Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2007,13,6,7,46.2%,13-16,44.8%,130-146,47.1%,4-0,100.0%,0,,,,,,,,,,,,SF (Barletta)
2006,21,13,8,61.9%,27-19,58.7%,242-222,52.2%,3-3,50.0%,0,,,,,,,,,,,,SF (3x)
2005,46,33,13,71.7%,68-32,68.0%,513-423,54.8%,7-3,70.0%,0,,,,,,,,,,,,W (2x)
2004,27,16,11,59.3%,35-26,57.4%,302-267,53.1%,3-4,42.9%,0,,,,,,,,,,,,SF (3x)
2003,31,24,7,77.4%,47-20,70.1%,344-279,55.2%,6-3,66.7%,0,,,,,,,,,,,,W (Barcelona)
2002,22,17,5,77.3%,37-15,71.2%,274-199,57.9%,4-1,80.0%,0,,,,,,,,,,,,F (4x)
2000,12,10,2,83.3%,22-9,71.0%,174-136,56.1%,2-2,50.0%,0,,,,,,,,,,,,W (2x)
1998,27,19,8,70.4%,36-19,65.5%,273-208,56.8%,5-4,55.6%,0,,,,,,,,,,,,W (Cairo)
1997,19,13,6,68.4%,21-15,58.3%,179-149,54.6%,7-3,70.0%,0,,,,,,,,,,,,W (Prague)
1996,38,22,16,57.9%,46-30,60.5%,378-322,54.0%,3-7,30.0%,0,,,,,,,,,,,,SF (3x)
1995,25,14,11,56.0%,26-24,52.0%,241-228,51.4%,5-4,55.6%,0,,,,,,,,,,,,W (Prague)
1994,14,7,7,50.0%,14-16,46.7%,122-126,49.2%,3-0,100.0%,0,,,,,,,,,,,,F (Prague1)
1993,1,0,1,0.0%,0-1,0.0%,4-6,40.0%,0-1,0.0%,0,,,,,,,,,,,,R32 (Barcelona)
1992,2,0,2,0.0%,0-4,0.0%,11-24,31.4%,0-0,-,0,,,,,,,,,,,,R32 (2x)
Career,298,194,104,65.1%,392-246,61.4%,3187-2735,53.8%,52-35,59.8%,0,,,,,,,,,,,,
