Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2007,5,2,3,40.0%,4-6,40.0%,41-48,46.1%,0-1,0.0%,3,67.9%,28.6%,7.2%,3.6%,52.7%,65.9%,46.8%,56.9%,37.1%,46.9%,0.86,R16 (Costa Do Sauipe)
2006,20,8,12,40.0%,18-30,37.5%,213-260,45.0%,4-4,50.0%,20,68.7%,21.7%,6.6%,4.4%,52.9%,70.9%,44.4%,58.4%,36.0%,47.4%,0.87,SF (Estoril)
2005,8,2,6,25.0%,6-12,33.3%,79-89,47.0%,0-2,0.0%,8,69.0%,25.6%,7.7%,5.9%,55.3%,68.9%,46.7%,59.0%,39.3%,49.2%,0.96,R16 (2x)
2004,20,4,16,20.0%,12-34,26.1%,196-258,43.2%,1-4,20.0%,20,67.6%,19.8%,4.5%,5.2%,59.5%,66.5%,44.0%,57.4%,35.5%,46.5%,0.83,R16 (3x)
2003,28,9,19,32.1%,23-45,33.8%,275-360,43.3%,2-6,25.0%,28,65.6%,21.8%,6.1%,5.4%,58.6%,65.9%,43.9%,56.8%,37.4%,47.1%,0.87,R16 (5x)
2002,33,10,23,30.3%,27-54,33.3%,348-432,44.6%,3-7,30.0%,32,72.3%,18.5%,5.5%,5.2%,57.4%,69.0%,46.3%,59.3%,34.8%,47.4%,0.85,QF (Bastad)
2001,61,32,29,52.5%,83-72,53.5%,769-717,51.7%,13-12,52.0%,61,72.5%,30.7%,6.7%,5.1%,52.6%,71.3%,47.8%,60.1%,41.2%,50.6%,1.03,W (Hamburg Masters)
2000,45,22,23,48.9%,56-58,49.1%,533-546,49.4%,6-5,54.5%,45,72.5%,26.1%,6.2%,5.2%,52.9%,71.3%,47.2%,60.0%,38.7%,49.5%,0.97,SF (2x)
1999,32,14,18,43.8%,35-44,44.3%,356-390,47.7%,5-7,41.7%,31,68.6%,26.5%,4.0%,4.5%,60.5%,64.9%,47.1%,57.9%,39.3%,48.7%,0.93,F (San Marino)
1998,37,13,24,35.1%,36-56,39.1%,380-481,44.1%,5-6,45.5%,37,66.7%,22.0%,4.8%,4.7%,56.7%,66.7%,44.5%,57.1%,38.2%,47.6%,0.89,SF (Bucharest)
1997,39,22,17,56.4%,52-46,53.1%,492-473,51.0%,8-3,72.7%,39,72.4%,29.0%,3.7%,3.4%,66.7%,65.3%,49.0%,59.9%,40.8%,50.3%,1.02,F (Barcelona)
1996,4,0,4,0.0%,1-8,11.1%,30-54,35.7%,0-1,0.0%,4,56.1%,16.7%,3.8%,5.0%,61.5%,59.4%,41.0%,52.3%,32.5%,42.7%,0.68,R32 (3x)
1995,7,4,3,57.1%,9-8,52.9%,75-70,51.7%,1-0,100.0%,7,70.8%,31.9%,1.4%,3.4%,62.9%,63.5%,49.5%,58.3%,41.8%,50.3%,1.00,SF (Prague)
1993,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,37.5%,0.0%,1.4%,2.8%,54.9%,53.8%,37.5%,46.5%,23.1%,38.2%,0.43,R32 (San Marino)
Career,340,142,198,41.8%,362-475,43.2%,3790-4190,47.5%,48-58,45.3%,336,70.0%,25.1%,5.4%,4.8%,57.3%,67.9%,46.4%,58.7%,38.6%,48.7%,0.94,
