Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-May-2005,Furth CH,Clay,F,213,73,Portas d. (1) Philipp Kohlschreiber [GER],7-6(5) 6-2,,,,,,,,
06-Oct-2003,Barcelona CH,Clay,F,82,85,(3) Portas d. (4) Albert Montanes [ESP],6-4 6-4,,,,,,,,
15-Sep-2003,Szczecin CH,Clay,F,88,37,(1) Nicolas Massu [CHI] d. Portas,6-4 6-3,,,,,,,,
29-Jul-2002,San Marino CH,Clay,F,84,69,(6) Jose Acasuso [ARG] d. (3) Portas,3-6 6-3 6-2,,,,,,,,
23-Jul-2001,Sopot,Clay,F,25,51,(3) Tommy Robredo [ESP] d. (2) Portas,1-6 7-5 7-6(2),1.19,2.2%,2.2%,55.1%,67.3%,62.5%,1/5,1:53
14-May-2001,Hamburg Masters,Clay,F,42,6,(Q) Portas d. (8) Juan Carlos Ferrero [ESP],4-6 6-2 0-6 7-6(5) 7-5,0.98,2.5%,3.1%,53.5%,63.5%,50.0%,17/26,3:37
09-Oct-2000,Cairo CH,Clay,F,58,79,(1) Portas d. (3) Jiri Vanek [CZE],7-5 6-3,,,,,,,,
09-Aug-1999,San Marino,Clay,F,72,90,Galo Blanco [ESP] d. Portas,4-6 6-4 6-3,0.82,2.1%,7.4%,57.9%,67.3%,50.0%,3/7,1:54
17-Aug-1998,Graz CH,Clay,F,117,51,(1) Carlos Costa [ESP] d. (5) Portas,7-5 7-6,,,,,,,,
14-Apr-1997,Barcelona,Clay,F,133,12,(7) Albert Costa [ESP] d. (Q) Portas,7-5 6-4 6-4,0.76,8.5%,1.1%,66.0%,67.7%,37.5%,5/9,1:44
