Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R32,L vs Zheng,91.3,97.8,11.9,108.0,87.2,112,75,84.8,5.2,84.0,83.5,92,73
2024 US Open R64,W vs Uchijima,86.7,94.3,11.3,99.1,86.0,113,65,75.4,7.7,69.8,70.5,92,66
2024 US Open R128,W vs Yastremska,93.8,98.6,10.7,106.8,90.9,115,69,85.7,7.5,84.7,76.3,97,68
2023 Wimbledon R128,W vs Muchova,91.6,98.4,7.9,102.4,94.5,112,85,82.3,5.3,,78.7,93,67
2022 US Open R16,L vs Swiatek,98.7,107.3,7.2,112.0,98.9,116,89,88.3,5.4,89.8,88.4,99,75
2022 US Open R32,W vs Zheng,100.8,108.3,6.1,110.1,103.4,117,92,88.9,4.8,87.4,87.0,98,77
2022 US Open R64,W vs Putintseva,94.5,102.5,8.2,107.7,96.0,113,85,87.5,5.7,,89.0,99,72
2022 US Open R128,W vs Kenin,98.3,104.4,6.9,107.8,99.2,116,89,89.5,6.5,90.0,86.3,99,75
2022 Wimbledon QF,L vs Maria,97.0,101.5,7.6,106.3,97.6,116,89,87.9,3.8,88.3,84.7,95,80
2022 Wimbledon R16,W vs Watson,97.9,102.0,9.5,107.5,93.1,116,80,89.4,4.2,92.3,87.0,95,79
2022 Wimbledon R32,W vs Tsurenko,94.1,99.7,7.6,102.9,96.0,114,86,85.9,4.9,86.5,84.0,94,75
2022 Wimbledon R64,W vs Kontaveit,97.9,105.6,8.0,111.6,98.0,116,92,89.1,3.1,89.7,87.5,95,83
Career (12 matches),,95.5,101.7,8.4,106.8,95.4,117,65,86.3,5.4,85.4,83.6,99,66
