Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,10,4,6,40.0%,11-14,44.0%,113-118,48.9%,0-0,-,10,54.3%,42.6%,3.5%,15.9%,50.8%,66.3%,37.5%,52.1%,46.8%,49.5%,0.98,QF (W35 The Hague)
2025,9,2,7,22.2%,9-14,39.1%,91-108,45.7%,0-1,0.0%,9,52.0%,40.6%,1.7%,15.2%,49.5%,64.7%,36.5%,50.5%,46.1%,48.2%,0.93,R16 (2x)
2024,24,15,9,62.5%,34-22,60.7%,285-233,55.0%,3-1,75.0%,7,47.4%,52.0%,2.1%,8.6%,55.9%,56.5%,40.8%,49.6%,49.8%,49.7%,0.99,F (2x)
2023,9,4,5,44.4%,10-12,45.5%,94-109,46.3%,2-0,100.0%,2,50.0%,34.6%,4.0%,11.9%,51.4%,60.4%,40.7%,50.8%,43.1%,47.2%,0.88,QF (2x)
2022,20,15,5,75.0%,29-12,70.7%,231-162,58.8%,2-4,33.3%,13,74.6%,46.0%,5.3%,8.5%,59.3%,67.4%,47.5%,59.3%,48.1%,53.8%,1.18,W (2x)
2021,24,15,9,62.5%,32-20,61.5%,276-223,55.3%,3-4,42.9%,5,76.9%,37.7%,8.1%,8.6%,58.1%,69.9%,49.7%,61.4%,42.7%,51.9%,1.11,W (W25 Prague)
2020,24,12,12,50.0%,27-24,52.9%,254-237,51.7%,1-2,33.3%,1,44.4%,30.0%,4.0%,6.0%,48.0%,62.5%,34.6%,48.0%,40.0%,43.6%,0.77,SF (2x)
2019,30,21,9,70.0%,46-21,68.7%,340-251,57.5%,2-1,66.7%,1,53.8%,35.7%,5.7%,4.6%,57.5%,54.0%,51.4%,52.9%,44.4%,48.6%,0.94,W (W25 Leipzig)
2018,27,15,12,55.6%,32-26,55.2%,271-243,52.7%,1-2,33.3%,0,,,,,,,,,,,,W (Kaltenkirchen $15K)
2017,6,4,2,66.7%,9-5,64.3%,73-59,55.3%,1-1,50.0%,0,,,,,,,,,,,,SF (Sharm El Sheikh $15K)
2016,4,0,4,0.0%,0-8,0.0%,25-51,32.9%,0-1,0.0%,0,,,,,,,,,,,,R32 (4x)
Career,187,107,80,57.2%,239-178,57.3%,2053-1794,53.4%,15-17,46.9%,48,60.1%,43.2%,4.0%,11.2%,54.6%,64.5%,41.8%,54.2%,46.7%,50.5%,1.02,
