Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 BJK Cup Qualifiers RR,L vs Vedder,0.97,0.67,42.9,2.2,0.0%,32.3%,0.0%,53.6%,34.6%,45.8%
2025 Indian Wells R128,L vs Montgomery,0.96,0.84,62.0,78.4,0.0%,53.7%,0.0%,51.0%,35.7%,48.6%
2024 US Open R32,L vs Zheng,0.92,0.55,39.0,2.5,8.7%,47.8%,0.0%,35.0%,32.0%,37.5%
2024 US Open R64,W vs Uchijima,1.01,1.49,50.5,2.2,10.3%,75.9%,11.1%,48.1%,48.3%,63.0%
2024 US Open R128,W vs Yastremska,1.14,1.10,78.7,2.6,7.5%,55.2%,3.1%,58.5%,47.5%,35.1%
2024 Wimbledon R64,L vs Svitolina,0.92,0.60,44.7,2.1,3.4%,51.7%,7.7%,50.0%,37.9%,25.0%
2024 Wimbledon R128,W vs Golubic,1.10,1.80,42.8,2.7,3.6%,71.4%,3.8%,57.7%,50.0%,66.7%
2023 Hamburg R32,W vs Seidel,1.17,1.18,65.6,3.8,11.3%,62.3%,0.0%,48.0%,45.5%,45.1%
2023 Wimbledon R64,L vs Galfi,0.94,0.85,67.8,10.8,0.0%,66.7%,2.0%,48.0%,33.3%,43.1%
2023 Wimbledon R128,W vs Muchova,1.03,1.22,68.0,2.2,9.6%,57.7%,4.2%,68.8%,47.4%,40.0%
2023 Roland Garros R128,L vs Kasatkina,0.97,0.79,58.1,2.2,0.0%,25.0%,0.0%,50.0%,50.0%,51.7%
2023 Monterrey R32,L vs Dolehide,0.83,0.36,29.3,2.3,0.0%,41.7%,0.0%,36.4%,27.8%,25.0%
2023 Australian Open R128,L vs Swiatek,0.91,0.75,58.7,2.3,2.7%,54.1%,5.9%,61.8%,37.5%,31.6%
2022 US Open R16,L vs Swiatek,1.00,0.85,55.5,7.3,10.0%,62.0%,0.0%,29.8%,40.5%,51.3%
2022 US Open R32,W vs Zheng,1.13,1.24,64.1,2.7,4.8%,64.3%,10.5%,65.8%,31.6%,45.7%
2022 US Open R64,W vs Putintseva,1.02,1.91,50.3,3.0,12.0%,72.0%,9.5%,81.0%,36.4%,53.5%
2022 US Open R128,W vs Kenin,1.10,1.23,67.4,2.9,11.4%,63.6%,7.7%,64.1%,37.5%,43.6%
2022 Wimbledon QF,L vs Maria,0.97,0.85,73.8,6.0,3.8%,57.7%,2.1%,54.2%,33.9%,44.0%
2022 Wimbledon R16,W vs Watson,1.01,1.58,49.8,2.2,10.3%,75.9%,4.0%,60.0%,55.2%,41.7%
2022 Wimbledon R32,W vs Tsurenko,1.21,1.30,67.0,3.3,0.0%,36.7%,6.5%,45.7%,70.7%,55.3%
2025 (2 matches),,0.97,0.77,54.9,4.3,0.0%,45.9%,0.0%,51.9%,35.3%,47.5%
2024 (5 matches),,1.04,1.03,57.6,2.4,6.8%,59.7%,4.9%,52.4%,44.0%,42.7%
2023 (6 matches),,1.00,0.89,61.6,2.8,4.8%,54.4%,2.1%,53.4%,41.3%,40.8%
2022 (10 matches),,1.04,1.15,59.5,3.0,6.3%,62.9%,5.6%,56.9%,41.7%,46.8%
2021 (3 matches),,1.13,1.77,42.9,2.3,3.9%,64.9%,7.4%,73.5%,44.8%,52.9%
Career (40 matches),,1.02,1.05,58.9,2.9,4.4%,59.3%,3.3%,54.9%,42.2%,45.5%
