Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 BJK Cup Qualifiers RR,L vs Vedder,16,37,0.4,14.7%,33.9%,16,31,0.5,16.7%,32.3%,13.5%,3.1%,1.3,12.8%,10.1%
2025 Indian Wells R128,L vs Montgomery,12,54,0.2,6.5%,29.3%,12,46,0.3,7.2%,27.5%,4.8%,1.8%,0.4,9.2%,21.7%
2024 US Open R32,L vs Zheng,12,16,0.8,13.0%,17.4%,10,11,0.9,13.3%,14.7%,9.3%,2.7%,1.9,18.5%,9.8%
2024 US Open R64,W vs Uchijima,23,28,0.8,20.5%,25.0%,17,23,0.7,18.3%,24.7%,15.1%,2.2%,0.4,8.9%,23.2%
2024 US Open R128,W vs Yastremska,25,81,0.3,10.0%,32.4%,18,68,0.3,8.4%,31.6%,5.6%,0.9%,0.4,13.2%,30.8%
2024 Wimbledon R64,L vs Svitolina,26,34,0.8,24.1%,31.5%,23,28,0.8,24.7%,30.1%,15.1%,4.3%,3.8,13.9%,3.7%
2024 Wimbledon R128,W vs Golubic,20,17,1.2,21.3%,18.1%,18,13,1.4,21.2%,15.3%,15.3%,3.5%,0.4,8.5%,19.1%
2023 Hamburg R32,W vs Seidel,32,40,0.8,15.3%,19.1%,26,24,1.1,14.8%,13.6%,10.8%,4.0%,0.6,11.5%,19.6%
2023 Wimbledon R64,L vs Galfi,28,56,0.5,13.4%,26.8%,27,53,0.5,13.8%,27.2%,9.2%,4.1%,0.5,7.7%,14.8%
2023 Wimbledon R128,W vs Muchova,31,38,0.8,14.6%,17.9%,24,33,0.7,12.6%,17.3%,8.4%,4.2%,0.6,11.8%,19.8%
2023 Roland Garros R128,L vs Kasatkina,19,43,0.4,15.7%,35.5%,19,38,0.5,17.8%,35.5%,15.0%,2.8%,0.5,9.1%,18.2%
2023 Monterrey R32,L vs Dolehide,10,27,0.4,12.5%,33.8%,10,21,0.5,13.9%,29.2%,9.7%,2.8%,2.0,15.0%,7.5%
2023 Australian Open R128,L vs Swiatek,18,33,0.5,12.1%,22.1%,15,32,0.5,10.6%,22.5%,7.7%,2.8%,0.6,12.8%,20.8%
2022 US Open R16,L vs Swiatek,24,45,0.5,13.5%,25.3%,19,32,0.6,12.2%,20.5%,5.8%,5.1%,0.6,10.7%,17.4%
2022 US Open R32,W vs Zheng,22,25,0.9,14.4%,16.3%,16,20,0.8,12.3%,15.4%,8.5%,0.8%,0.8,7.8%,9.8%
2022 US Open R64,W vs Putintseva,26,29,0.9,19.5%,21.8%,21,24,0.9,17.9%,20.5%,16.2%,0.9%,0.4,6.8%,15.8%
2022 US Open R128,W vs Kenin,33,28,1.2,20.4%,17.3%,25,19,1.3,18.0%,13.7%,10.8%,5.0%,0.9,14.2%,16.7%
2022 Wimbledon QF,L vs Maria,39,54,0.7,18.9%,26.2%,36,43,0.8,19.9%,23.8%,12.7%,6.6%,0.7,12.6%,18.0%
2022 Wimbledon R16,W vs Watson,22,17,1.3,20.6%,15.9%,18,16,1.1,18.6%,16.5%,9.3%,8.2%,0.8,12.1%,15.9%
2022 Wimbledon R32,W vs Tsurenko,27,43,0.6,15.5%,24.7%,24,32,0.8,15.6%,20.8%,13.0%,2.6%,0.7,11.5%,16.7%
Career (26 matches),,574,866,0.7,15.5%,23.4%,486,707,0.7,14.9%,21.6%,10.4%,3.4%,0.6,11.2%,18.3%
