Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Wuhan R16,W vs Cao,100% (7/7),56% (5/9),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 W60 Luan R32,L vs Ma,46% (6/13),63% (5/8),1/4,0/0,47% (7/15),0/2,0/1,- (0/0),- (0/0)
2019 W25 Kofu SF,L vs Wagner,60% (3/5),33% (2/6),0/0,0/0,57% (8/14),0/2,0/1,- (0/0),- (0/0)
2019 W25 Kofu QF,W vs Imanishi,77% (10/13),29% (6/21),2/3,1/1,62% (8/13),0/1,0/0,- (0/0),- (0/0)
2019 W60 Shenzhen R32,L vs Glushko,33% (2/6),50% (3/6),0/0,0/0,50% (7/14),0/2,0/1,- (0/0),- (0/0)
2019 W25 Hong Kong R32,L vs Kaji,36% (5/14),33% (5/15),0/0,0/0,65% (13/20),0/2,0/1,- (0/0),- (0/0)
2018 Nanchang R16,L vs Xun,46% (6/13),43% (3/7),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2018 Nanchang R32,W vs Nara,75% (9/12),50% (6/12),2/4,1/2,56% (5/9),1/2,0/0,- (0/0),- (0/0)
2018 Taipei R32,L vs Larsson,29% (2/7),100% (2/2),0/0,0/0,54% (7/13),2/4,2/3,- (0/0),- (0/0)
2018 Australian Open Q1,L vs Errani,56% (5/9),80% (4/5),0/0,0/0,63% (10/16),5/7,2/3,0% (0/4),40% (2/5)
2017 Taipei R32,L vs Kudermetova,75% (3/4),13% (1/8),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2017 Shenzhen $100K QF,L vs Liu,67% (2/3),40% (4/10),0/0,0/0,22% (2/9),0/2,0/1,- (0/0),- (0/0)
2017 Shenzhen $100K R16,W vs Stojanovic,55% (6/11),75% (6/8),2/2,1/1,77% (10/13),0/0,0/0,- (0/0),- (0/0)
2017 Liuzhou $60K R16,L vs Wang,50% (3/6),36% (5/14),0/0,0/0,30% (3/10),1/3,1/2,- (0/0),- (0/0)
2017 Liuzhou $60K R32,W vs Soylu,50% (8/16),44% (4/9),2/2,1/1,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2017 Suzhou $60K QF,L vs Nara,60% (6/10),58% (7/12),1/2,0/1,27% (3/11),0/2,0/1,- (0/0),- (0/0)
2017 Suzhou $60K R16,W vs Sawayanagi,71% (5/7),58% (7/12),2/3,1/1,67% (6/9),0/0,0/0,- (0/0),- (0/0)
2017 Suzhou $60K R32,W vs Zhang,60% (6/10),67% (6/9),2/3,1/2,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2017 Tianjin R32,L vs Hsieh,100% (1/1),30% (3/10),0/0,0/0,36% (4/11),1/3,0/1,- (0/0),- (0/0)
2017 Guangzhou R32,L vs Barthel,55% (6/11),50% (3/6),1/1,0/0,56% (9/16),0/2,0/1,- (0/0),- (0/0)
2019 (6 matches),,56.9%,40.0%,55.6%,100.0%,57.1%,0.0%,0.0%,-,-
2018 (4 matches),,53.7%,57.7%,50.0%,50.0%,53.3%,53.3%,57.1%,0.0%,40.0%
2017 (38 matches),,56.0%,48.9%,58.2%,58.8%,47.8%,41.7%,45.5%,71.4%,33.3%
2016 (22 matches),,54.7%,48.4%,54.3%,62.5%,47.6%,42.6%,20.0%,48.8%,47.6%
2015 (5 matches),,51.6%,45.5%,57.1%,100.0%,58.3%,30.0%,0.0%,50.0%,28.6%
Career (76 matches),,55.2%,48.2%,57.1%,63.2%,49.5%,39.6%,35.5%,52.5%,40.2%
