Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Wuhan R16,W vs Cao,1.13,2.29,32.2,2.1,-,61.9%,-,80.0%,62.5%,56.5%
2019 W60 Luan R32,L vs Ma,1.04,0.81,59.6,3.0,2.1%,54.2%,0.0%,43.2%,38.6%,41.5%
2019 W25 Kofu SF,L vs Wagner,0.95,0.70,47.0,2.5,0.0%,41.7%,0.0%,48.6%,42.9%,37.5%
2019 W25 Kofu QF,W vs Imanishi,1.03,1.14,78.2,2.9,0.0%,58.3%,2.2%,55.6%,52.7%,42.3%
2019 W60 Shenzhen R32,L vs Glushko,0.96,0.71,42.5,2.1,2.9%,50.0%,0.0%,32.4%,44.4%,42.3%
2019 W25 Hong Kong R32,L vs Kaji,1.00,0.86,67.8,2.7,0.0%,38.3%,0.0%,57.8%,42.9%,47.4%
2018 Nanchang R16,L vs Xun,0.92,0.77,60.0,2.7,2.6%,55.3%,0.0%,50.0%,33.3%,45.7%
2018 Nanchang R32,W vs Nara,1.24,1.25,61.9,5.2,0.0%,53.5%,0.0%,60.5%,33.3%,55.3%
2018 Taipei R32,L vs Larsson,1.11,0.72,49.4,3.1,0.0%,45.5%,0.0%,36.7%,28.6%,48.1%
2018 Australian Open Q1,L vs Errani,0.92,0.81,60.2,2.8,0.0%,50.0%,0.0%,44.7%,34.3%,60.0%
2017 Taipei R32,L vs Kudermetova,0.94,0.56,40.0,2.0,0.0%,37.5%,4.3%,52.2%,33.3%,32.0%
2017 Shenzhen $100K QF,L vs Liu,1.06,0.70,51.5,2.7,0.0%,30.8%,0.0%,37.5%,41.9%,44.8%
2017 Shenzhen $100K R16,W vs Stojanovic,1.04,1.31,58.5,2.6,5.3%,47.4%,0.0%,64.9%,45.5%,65.6%
2017 Liuzhou $60K R16,L vs Wang,0.88,0.73,56.7,3.0,3.4%,37.9%,0.0%,44.4%,47.6%,50.0%
2017 Liuzhou $60K R32,W vs Soylu,1.21,1.30,57.1,2.9,5.0%,60.0%,0.0%,52.5%,40.6%,53.1%
2017 Suzhou $60K QF,L vs Nara,0.87,0.85,57.6,23.8,0.0%,48.9%,5.0%,45.0%,53.5%,50.0%
2017 Suzhou $60K R16,W vs Sawayanagi,1.09,1.49,42.3,2.1,3.7%,40.7%,0.0%,69.2%,70.0%,53.6%
2017 Suzhou $60K R32,W vs Zhang,1.02,1.38,52.6,2.7,0.0%,55.2%,0.0%,53.8%,59.3%,64.0%
2017 Tianjin R32,L vs Hsieh,0.72,0.54,31.7,2.0,0.0%,40.0%,0.0%,30.4%,57.1%,39.4%
2017 Guangzhou R32,L vs Barthel,1.09,0.83,68.8,8.1,0.0%,42.9%,6.4%,53.2%,38.9%,40.0%
2019 (6 matches),,1.02,0.93,58.6,2.5,0.9%,50.0%,0.4%,51.1%,46.8%,44.1%
2018 (4 matches),,1.06,0.89,58.4,3.2,0.6%,51.3%,0.0%,48.6%,32.6%,52.3%
2017 (38 matches),,1.00,1.02,55.2,2.6,1.8%,52.3%,2.0%,51.0%,47.6%,50.5%
2016 (22 matches),,1.00,1.00,60.4,2.9,0.9%,53.7%,1.0%,50.3%,47.8%,48.0%
2015 (5 matches),,1.02,0.95,63.5,2.5,3.0%,55.3%,0.5%,54.8%,40.9%,43.6%
Career (76 matches),,1.01,1.00,57.8,2.7,1.4%,52.6%,1.3%,51.0%,46.6%,48.8%
