Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
11,Fangzhou Liu [CHN],4,7,36.4%,1,1,0,100.0%,2015,2024,0,,,,,,,,,,
7,Fang Ying Xun [CHN],5,2,71.4%,2,1,1,50.0%,2016,2025,3,1.03,1.9%,7.9%,59.6%,62.3%,40.7%,53.6%,47.8%,68.3%,53.8%
7,Qiang Wang [CHN],2,5,28.6%,0,0,0,-,2006,2024,0,,,,,,,,,,
6,Xinyun Han [CHN],2,4,33.3%,2,0,2,0.0%,2009,2018,1,0.95,0.0%,6.0%,56.6%,55.3%,36.1%,47.0%,50.6%,36.4%,50.0%
5,Chang Liu [CHN],2,3,40.0%,0,0,0,-,2015,2017,1,1.85,2.2%,6.5%,67.4%,83.9%,40.0%,69.6%,56.3%,50.0%,83.3%
5,Chin Wei Chan [TPE],0,5,0.0%,2,0,2,0.0%,2007,2013,0,,,,,,,,,,
5,Chun Mei Ji [CHN],2,3,40.0%,0,0,0,-,2006,2010,0,,,,,,,,,,
4,Jia Jing Lu [CHN],3,1,75.0%,0,0,0,-,2006,2024,0,,,,,,,,,,
4,Erika Sema [JPN],3,1,75.0%,0,0,0,-,2007,2019,0,,,,,,,,,,
4,Luksika Kumkhum [THA],2,2,50.0%,1,0,1,0.0%,2015,2018,0,,,,,,,,,,
4,Yuxuan Zhang [CHN],3,1,75.0%,0,0,0,-,2015,2018,2,1.03,1.7%,6.3%,65.5%,57.9%,41.7%,52.3%,48.9%,50.0%,48.3%
4,Su Wei Hsieh [TPE],0,4,0.0%,1,0,1,0.0%,2010,2017,4,0.81,0.8%,7.4%,59.0%,52.1%,29.0%,42.6%,46.3%,37.2%,36.4%
4,Ling Zhang [HKG],4,0,100.0%,1,1,0,100.0%,2008,2015,0,,,,,,,,,,
4,Yi Fan Xu [CHN],3,1,75.0%,0,0,0,-,2007,2015,0,,,,,,,,,,
4,Sheng Nan Sun [CHN],3,1,75.0%,0,0,0,-,2009,2011,0,,,,,,,,,,
