Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Wuhan R16,W vs Cao,83% (5/6),100% (5/5),0/0,14% (1/7),100% (1/1),5/5,2/2,0/0,1/1,0/0
2019 W60 Luan R32,L vs Ma,50% (7/14),71% (5/7),1/7,64% (9/14),11% (1/9),2/5,1/2,1/2,0/0,1/1
2019 W25 Kofu SF,L vs Wagner,38% (3/8),67% (2/3),2/5,78% (7/9),14% (1/7),1/2,0/0,1/2,0/0,0/1
2019 W25 Kofu QF,W vs Imanishi,57% (8/14),75% (6/8),2/5,40% (6/15),17% (1/6),5/5,1/1,0/0,1/1,0/0
2019 W60 Shenzhen R32,L vs Glushko,38% (3/8),100% (3/3),2/6,78% (7/9),0% (0/7),1/3,0/0,0/1,0/0,0/1
2019 W25 Hong Kong R32,L vs Kaji,58% (7/12),71% (5/7),4/7,75% (9/12),22% (2/9),1/5,0/0,0/0,0/0,0/0
2018 Nanchang R16,L vs Xun,36% (4/11),75% (3/4),1/5,55% (6/11),17% (1/6),1/3,0/0,0/0,0/0,0/0
2018 Nanchang R32,W vs Nara,50% (7/14),86% (6/7),2/4,54% (7/13),43% (3/7),2/4,0/1,1/1,0/1,0/0
2018 Taipei R32,L vs Larsson,25% (2/8),100% (2/2),1/5,88% (7/8),14% (1/7),1/2,0/0,0/1,0/0,0/0
2018 Australian Open Q1,L vs Errani,40% (4/10),100% (4/4),3/5,64% (7/11),14% (1/7),1/4,0/0,2/3,0/0,0/1
2017 Taipei R32,L vs Kudermetova,50% (4/8),25% (1/4),1/5,63% (5/8),0% (0/5),1/1,0/0,0/0,0/0,0/0
2017 Shenzhen $100K QF,L vs Liu,56% (5/9),80% (4/5),3/6,89% (8/9),13% (1/8),2/4,0/0,0/1,0/0,0/1
2017 Shenzhen $100K R16,W vs Stojanovic,78% (7/9),86% (6/7),2/3,67% (6/9),50% (3/6),4/5,1/1,0/0,0/0,0/0
2017 Liuzhou $60K R16,L vs Wang,64% (7/11),71% (5/7),2/6,70% (7/10),0% (0/7),1/5,0/1,0/1,0/0,0/0
2017 Liuzhou $60K R32,W vs Soylu,56% (5/9),80% (4/5),2/2,40% (4/10),50% (2/4),2/3,1/1,0/0,1/1,0/0
2017 Suzhou $60K QF,L vs Nara,50% (7/14),100% (7/7),3/6,64% (9/14),11% (1/9),3/7,1/2,0/2,0/1,0/1
2017 Suzhou $60K R16,W vs Sawayanagi,89% (8/9),88% (7/8),1/3,38% (3/8),0% (0/3),4/5,0/0,0/0,0/0,0/0
2017 Suzhou $60K R32,W vs Zhang,88% (7/8),86% (6/7),2/3,44% (4/9),25% (1/4),3/5,1/1,0/0,1/1,0/0
2017 Tianjin R32,L vs Hsieh,63% (5/8),60% (3/5),3/7,88% (7/8),0% (0/7),1/3,0/0,1/1,0/0,1/1
2017 Guangzhou R32,L vs Barthel,42% (5/12),60% (3/5),1/6,62% (8/13),13% (1/8),2/2,0/0,0/1,0/0,0/1
2019 (6 matches),,53.2%,78.8%,36.7%,59.1%,15.4%,60.0%,80.0%,40.0%,100.0%,33.3%
2018 (4 matches),,39.5%,88.2%,36.8%,62.8%,22.2%,38.5%,0.0%,60.0%,0.0%,0.0%
2017 (38 matches),,60.6%,78.3%,42.8%,54.3%,16.3%,56.7%,64.3%,35.3%,88.9%,40.0%
2016 (22 matches),,56.6%,77.4%,43.5%,53.7%,15.9%,53.7%,54.5%,43.3%,50.0%,33.3%
2015 (5 matches),,44.6%,80.0%,17.6%,45.3%,16.7%,66.7%,66.7%,77.8%,100.0%,100.0%
Career (76 matches),,56.9%,78.6%,40.8%,54.2%,16.3%,55.9%,61.7%,44.0%,71.4%,38.9%
