Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2017 ITF Shenzhen SF,L vs Sabalenka,56.3%,63.0%,10.4%,2/3,2.66,2.9%,54.5%,50.0%,9.1%,2.70,0.0%,65.2%,73.3%,13.0%,2.61,6.7%
2017 ITF Perth R32,L vs Aiava,81.0%,56.9%,3.2%,1/1,2.45,1.9%,85.3%,55.2%,2.9%,2.53,3.1%,95.7%,59.1%,4.3%,2.33,0.0%
Career (2 matches),,70.3%,59.0%,6.3%,42.9%,2.54,2.3%,73.2%,53.7%,5.4%,2.60,2.0%,80.4%,64.9%,8.7%,2.45,2.9%
