Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2017 ITF Shenzhen SF,L vs Sabalenka,18.2%,29.5%,20.6%,24.0%,32.0%,10.5%,20.0%,70.0%,33.3%,11.8%,29.4%,33.3%,28.6%,50.0%,40.0%,2
2017 ITF Perth R32,L vs Aiava,14.7%,17.6%,34.6%,8.6%,11.4%,31.3%,41.2%,27.8%,12.5%,25.9%,29.6%,40.0%,25.0%,27.3%,-,115
Career (2 matches),,16.1%,22.3%,29.1%,15.0%,20.0%,23.5%,31.3%,42.9%,18.2%,20.5%,29.5%,37.1%,26.1%,38.1%,40.0%,80
