Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Ostrava R32,W vs Valdmannova,71% (5/7),47% (7/15),2/3,1/2,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2025 Wuhan R32,L vs Sabalenka,62% (8/13),18% (2/11),1/1,0/0,44% (4/9),2/4,1/2,- (0/0),- (0/0)
2025 Prague R16,L vs Valentova,53% (8/15),38% (3/8),0/2,0/0,67% (8/12),0/2,0/1,25% (1/4),0% (0/4)
2025 Roland Garros R128,L vs Swiatek,42% (5/12),100% (1/1),0/0,0/0,60% (6/10),3/5,2/3,- (0/0),- (0/0)
2025 Doha R16,L vs Rybakina,75% (6/8),67% (2/3),0/0,0/0,43% (3/7),3/5,0/1,0% (0/4),25% (1/4)
2025 Doha R32,W vs Andreeva,50% (10/20),50% (6/12),2/4,1/3,38% (3/8),1/2,0/0,- (0/0),- (0/0)
2025 Australian Open R64,L vs Swiatek,40% (2/5),- (0/0),0/0,0/0,17% (1/6),1/3,0/1,- (0/0),- (0/0)
2024 BJK Cup Finals F,L vs Paolini,50% (2/4),50% (1/2),0/0,0/0,50% (5/10),1/3,1/2,- (0/0),- (0/0)
2024 Jiujiang F,L vs Golubic,35% (7/20),14% (1/7),0/0,0/0,64% (7/11),2/4,0/1,- (0/0),- (0/0)
2024 Hua Hin 2 F,W vs Siegemund,67% (8/12),44% (4/9),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2024 Monastir F,L vs Kartal,38% (3/8),50% (5/10),0/0,0/0,50% (7/14),0/2,0/1,- (0/0),- (0/0)
2024 Wimbledon R128,L vs Kostyuk,50% (5/10),0% (0/1),0/0,0/0,75% (9/12),5/7,1/2,- (0/0),- (0/0)
2024 Rome R64,W vs Boulter,57% (8/14),100% (4/4),2/5,1/3,84% (16/19),1/1,0/0,67% (6/9),44% (4/9)
2024 Rome R128,W vs Pedone,100% (7/7),45% (5/11),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2023 W40 Murska Sobota R32,W vs Klimovicova,62% (8/13),40% (4/10),2/5,1/3,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 W60 Warsaw R32,L vs Detiuc,75% (6/8),43% (3/7),0/0,0/0,25% (2/8),3/5,1/2,- (0/0),- (0/0)
2019 W60 Torun F,W vs Kostyuk,100% (5/5),64% (7/11),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W60 Torun QF,W vs Zarytska,64% (7/11),83% (5/6),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 W25 Grado QF,W vs Buyukakcay,60% (6/10),73% (8/11),2/2,1/1,20% (1/5),0/1,0/0,- (0/0),- (0/0)
2019 W25 Rome R16,L vs Scala,60% (9/15),67% (6/9),1/3,0/0,67% (14/21),8/10,0/1,- (0/0),- (0/0)
2026 (1 matches),,71.4%,46.7%,66.7%,50.0%,40.0%,-,-,-,-
2025 (6 matches),,53.4%,40.0%,42.9%,33.3%,48.1%,47.6%,37.5%,12.5%,12.5%
2024 (7 matches),,53.3%,45.5%,66.7%,60.0%,64.8%,52.9%,33.3%,66.7%,44.4%
2023 (1 matches),,61.5%,40.0%,40.0%,33.3%,100.0%,-,-,-,-
2019 (13 matches),,55.6%,52.9%,72.7%,87.5%,50.9%,56.3%,33.3%,50.0%,38.9%
Career (92 matches),,58.7%,45.4%,59.5%,57.8%,55.4%,48.4%,39.4%,64.4%,41.7%
