Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Jasmine Paolini [ITA],4,4,50.0%,0,0,0,-,2016,2025,3,0.74,5.7%,4.6%,60.6%,48.1%,42.0%,45.7%,40.4%,51.5%,28.6%
6,Beatriz Haddad Maia [BRA],2,4,33.3%,2,1,1,50.0%,2014,2025,4,0.85,3.7%,3.0%,62.8%,57.0%,49.1%,54.1%,39.0%,61.9%,34.5%
6,Reka Luca Jani [HUN],2,4,33.3%,1,1,0,100.0%,2016,2022,0,,,,,,,,,,
5,Jelena Ostapenko [LAT],1,4,20.0%,4,3,1,75.0%,2015,2026,4,0.89,4.6%,4.9%,61.3%,59.0%,43.0%,52.8%,42.2%,48.8%,40.5%
5,Jesika Maleckova [CZE],4,1,80.0%,0,0,0,-,2012,2025,1,1.19,4.5%,6.7%,57.3%,70.6%,57.9%,65.2%,41.3%,42.9%,45.5%
5,Jaqueline Cristian [ROU],4,1,80.0%,1,1,0,100.0%,2019,2025,3,1.21,1.3%,1.8%,71.0%,63.5%,47.7%,58.9%,49.8%,62.5%,44.4%
5,Tamara Zidansek [SLO],2,3,40.0%,0,0,0,-,2016,2024,4,1.00,5.4%,3.3%,57.4%,61.7%,45.5%,54.8%,45.2%,60.9%,34.6%
5,Nina Stojanovic [SRB],5,0,100.0%,1,1,0,100.0%,2013,2024,2,1.24,7.9%,4.4%,61.4%,70.0%,52.3%,63.2%,45.7%,50.0%,42.1%
5,Dalila Jakupovic [SLO],2,3,40.0%,0,0,0,-,2015,2023,2,1.05,1.2%,3.6%,53.0%,57.3%,40.5%,49.4%,53.3%,54.2%,44.4%
5,Tereza Smitkova [CZE],1,4,20.0%,1,0,1,0.0%,2015,2023,2,0.63,3.4%,4.1%,50.7%,60.0%,41.1%,50.7%,31.1%,47.1%,37.5%
5,Viktoria Hruncakova [SVK],1,4,20.0%,2,0,2,0.0%,2016,2022,1,0.85,4.2%,8.5%,50.7%,69.4%,45.7%,57.7%,35.8%,62.5%,50.0%
5,Martina Di Giuseppe [ITA],5,0,100.0%,3,2,1,66.7%,2016,2021,1,1.05,2.4%,2.4%,57.1%,70.8%,50.0%,61.9%,40.0%,71.4%,42.9%
5,Sofia Shapatava [GEO],3,2,60.0%,2,1,1,50.0%,2014,2016,1,0.70,9.3%,5.6%,44.4%,66.7%,43.3%,53.7%,32.3%,20.0%,66.7%
4,Linda Noskova [CZE],2,2,50.0%,1,0,1,0.0%,2021,2025,2,0.79,9.8%,3.5%,62.9%,62.2%,52.8%,58.7%,32.5%,50.0%,75.0%
4,Clara Tauson [DEN],1,3,25.0%,2,1,1,50.0%,2019,2025,4,0.61,4.4%,4.0%,51.8%,65.0%,34.9%,50.4%,30.4%,46.4%,50.0%
