Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Ostrava R32,W vs Valdmannova,0.0%,-,6.3%,75.0%,25.0%,35.0%,0.0%,23.1%,66.7%,3.3%,16.7%,83,98
2025 Wuhan R32,L vs Sabalenka,0.0%,-,2.3%,25.0%,24.5%,29.4%,0.0%,15.6%,33.3%,1.3%,50.0%,132,119
2025 Prague R16,L vs Valentova,0.0%,-,2.8%,60.0%,12.6%,20.7%,100.0%,4.3%,12.5%,0.4%,0.0%,75,79
2025 Roland Garros R128,L vs Swiatek,0.0%,-,0.8%,100.0%,16.4%,39.1%,0.0%,11.3%,31.3%,3.9%,28.6%,37,10
2025 Doha R16,L vs Rybakina,0.0%,-,2.4%,66.7%,20.8%,42.9%,0.0%,7.1%,7.1%,0.0%,-,9,-28
2025 Doha R32,W vs Andreeva,0.0%,-,6.7%,69.2%,17.6%,42.5%,50.0%,8.0%,20.6%,1.6%,0.0%,-26,-23
2025 Australian Open R64,L vs Swiatek,0.0%,-,0.0%,0.0%,6.3%,11.1%,0.0%,4.1%,13.3%,0.0%,-,-8,8
2024 BJK Cup Finals RR,L vs Paolini,0.0%,-,3.2%,66.7%,7.5%,11.8%,0.0%,8.7%,33.3%,2.4%,66.7%,40,37
2024 Jiangxi F,L vs Golubic,2.5%,50.0%,10.8%,52.9%,15.8%,27.3%,0.0%,6.9%,11.8%,0.9%,33.3%,43,25
2024 Hua Hin F,W vs Siegemund,0.0%,-,11.0%,78.6%,18.8%,32.1%,0.0%,20.5%,25.0%,0.5%,100.0%,56,53
2024 Monastir F,L vs Kartal,0.0%,-,10.4%,73.3%,9.6%,7.4%,50.0%,9.4%,31.8%,2.4%,10.0%,-39,-58
2024 Rome R64,W vs Boulter,0.0%,-,3.4%,66.7%,10.9%,15.8%,100.0%,15.8%,33.3%,1.3%,50.0%,-31,-38
2024 Rome R128,W vs Pedone,0.0%,-,9.2%,80.0%,13.8%,24.4%,0.0%,9.0%,21.7%,3.8%,54.5%,66,41
2023 ITF Murska Sobota R32,W vs Klimovicova,0.0%,-,11.6%,76.9%,25.3%,34.8%,0.0%,14.8%,9.1%,3.1%,16.7%,45,27
2020 Australian Open Q1,L vs Inglis,0.0%,-,2.8%,83.3%,17.8%,28.3%,0.0%,6.7%,17.5%,1.5%,0.0%,60,49
2019 Fed Cup RR,L vs Ostapenko,0.0%,-,2.1%,60.0%,12.1%,24.5%,0.0%,3.6%,9.5%,1.0%,66.7%,12,40
2016 ITF Biarritz QF,W vs Witthoeft,0.0%,-,6.9%,50.0%,51.3%,42.1%,100.0%,11.4%,15.0%,3.1%,80.0%,85,74
Last 52 Weeks (4 matches),,0.0%,-,3.0%,61.1%,18.1%,30.3%,20.0%,12.0%,32.1%,2.0%,25.0%,80,77
Career (17 matches),,0.2%,50.0%,5.3%,67.9%,16.0%,26.0%,23.8%,9.5%,20.8%,1.8%,32.4%,30,24
