Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Ostrava R32,W vs Valdmannova,89% (8/9),88% (7/8),3/3,63% (5/8),40% (2/5),4/6,1/1,0/0,0/0,0/0
2025 Wuhan R32,L vs Sabalenka,38% (5/13),40% (2/5),1/4,46% (6/13),17% (1/6),1/2,1/1,1/2,0/0,0/1
2025 Prague R16,L vs Valentova,58% (7/12),43% (3/7),1/4,58% (7/12),43% (3/7),1/3,0/1,1/1,0/0,0/0
2025 Roland Garros R128,L vs Swiatek,11% (1/9),100% (1/1),0/3,44% (4/9),0% (0/4),1/1,0/0,0/1,0/0,0/0
2025 Doha R16,L vs Rybakina,20% (2/10),100% (2/2),1/4,50% (5/10),20% (1/5),2/2,0/0,3/3,0/0,1/1
2025 Doha R32,W vs Andreeva,53% (8/15),75% (6/8),2/5,40% (6/15),17% (1/6),3/6,2/4,1/1,1/2,0/0
2025 Australian Open R64,L vs Swiatek,0% (0/7),- (0/0),0/3,71% (5/7),0% (0/5),0/0,0/0,0/2,0/0,0/1
2024 BJK Cup Finals F,L vs Paolini,25% (2/8),50% (1/2),1/4,86% (6/7),17% (1/6),0/1,0/0,0/1,0/0,0/0
2024 Jiujiang F,L vs Golubic,30% (3/10),33% (1/3),0/2,45% (5/11),20% (1/5),1/1,0/0,1/3,0/0,1/2
2024 Hua Hin 2 F,W vs Siegemund,50% (5/10),80% (4/5),2/2,30% (3/10),33% (1/3),3/4,2/2,0/0,1/1,0/0
2024 Monastir F,L vs Kartal,45% (5/11),100% (5/5),3/7,80% (8/10),13% (1/8),2/5,0/0,0/0,0/0,0/0
2024 Wimbledon R128,L vs Kostyuk,11% (1/9),0% (0/1),0/3,63% (5/8),40% (2/5),0/0,0/0,1/1,0/0,0/0
2024 Rome R64,W vs Boulter,36% (4/11),100% (4/4),1/3,45% (5/11),40% (2/5),3/4,1/1,2/2,0/0,0/0
2024 Rome R128,W vs Pedone,67% (6/9),83% (5/6),1/1,25% (2/8),50% (1/2),3/4,1/2,0/0,0/1,0/0
2023 W40 Murska Sobota R32,W vs Klimovicova,86% (6/7),67% (4/6),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2019 W60 Warsaw R32,L vs Detiuc,50% (6/12),50% (3/6),1/5,47% (7/15),14% (1/7),1/3,0/0,2/3,0/0,1/1
2019 W60 Torun F,W vs Kostyuk,88% (7/8),100% (7/7),2/2,38% (3/8),33% (1/3),4/5,0/2,0/0,0/2,0/0
2019 W60 Torun QF,W vs Zarytska,63% (5/8),100% (5/5),1/1,13% (1/8),0% (0/1),3/4,1/1,0/0,0/0,0/0
2019 W25 Grado QF,W vs Buyukakcay,73% (8/11),100% (8/8),2/4,50% (5/10),20% (1/5),4/6,0/0,0/0,0/0,0/0
2019 W25 Rome R16,L vs Scala,50% (8/16),75% (6/8),3/7,63% (10/16),30% (3/10),3/5,0/0,2/2,0/0,0/0
2026 (1 matches),,88.9%,87.5%,100.0%,62.5%,40.0%,66.7%,100.0%,-,-,-
2025 (6 matches),,34.8%,60.9%,21.7%,50.0%,18.2%,57.1%,50.0%,60.0%,50.0%,33.3%
2024 (7 matches),,38.2%,76.9%,36.4%,52.3%,26.5%,63.2%,80.0%,57.1%,50.0%,50.0%
2023 (1 matches),,85.7%,66.7%,-,12.5%,100.0%,100.0%,100.0%,-,100.0%,-
2019 (13 matches),,54.3%,82.9%,40.8%,49.3%,24.3%,64.7%,50.0%,69.2%,50.0%,66.7%
Career (92 matches),,49.4%,74.8%,36.0%,45.9%,25.1%,66.1%,67.1%,60.0%,65.7%,56.8%
