Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,16,9,7,56.3%,20-17,54.1%,188-179,51.2%,3-4,42.9%,9,55.0%,37.4%,2.0%,4.0%,61.6%,58.8%,43.2%,52.8%,44.9%,48.8%,0.95,W (W50 Porto)
2023,55,36,19,65.5%,76-50,60.3%,652-555,54.0%,11-4,73.3%,7,60.7%,49.4%,3.1%,1.7%,60.6%,60.4%,47.2%,55.2%,48.9%,52.1%,1.09,W (2x)
2022,36,19,17,52.8%,44-39,53.0%,409-381,51.8%,5-5,50.0%,0,,,,,,,,,,,,SF (2x)
2021,33,18,15,54.5%,44-35,55.7%,393-356,52.5%,4-5,44.4%,7,65.1%,35.7%,3.0%,2.5%,62.9%,57.3%,52.3%,55.4%,44.9%,50.3%,1.01,SF (2x)
2020,14,9,5,64.3%,21-11,65.6%,163-122,57.2%,0-1,0.0%,2,68.2%,40.0%,1.8%,0.6%,77.0%,59.1%,44.7%,55.8%,47.1%,51.8%,1.07,F (W25 Rancho Santa Fe CA)
2019,40,26,14,65.0%,54-34,61.4%,445-376,54.2%,6-3,66.7%,0,,,,,,,,,,,,W (3x)
2018,37,26,11,70.3%,56-27,67.5%,449-339,57.0%,6-4,60.0%,1,71.4%,21.4%,5.2%,4.2%,56.3%,74.1%,28.6%,54.2%,40.4%,46.8%,0.88,W (2x)
2017,4,1,3,25.0%,3-6,33.3%,39-49,44.3%,1-0,100.0%,0,,,,,,,,,,,,R16 (Andrezieux Boutheon $60K)
2016,60,44,16,73.3%,94-47,66.7%,764-596,56.2%,14-8,63.6%,1,70.0%,0.0%,11.7%,11.7%,38.3%,65.2%,48.6%,55.0%,23.6%,40.0%,0.53,W (3x)
2015,33,14,19,42.4%,36-42,46.2%,374-399,48.4%,7-6,53.8%,0,,,,,,,,,,,,F (Kreuzlingen $50K)
2014,25,14,11,56.0%,30-32,48.4%,286-295,49.2%,2-2,50.0%,0,,,,,,,,,,,,W (Leipzig 15K)
2013,23,15,8,65.2%,34-19,64.2%,274-214,56.1%,1-2,33.3%,0,,,,,,,,,,,,W (Vrnjacka Banja 10K)
2012,11,5,6,45.5%,9-10,47.4%,76-89,46.1%,0-0,-,0,,,,,,,,,,,,R16 (5x)
Career,387,236,151,61.0%,521-369,58.5%,4512-3950,53.3%,60-44,57.7%,27,61.4%,38.5%,2.9%,2.9%,62.0%,59.5%,46.3%,54.5%,45.3%,50.0%,1.00,
