Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,3,1,2,33.3%,4-4,50.0%,38-35,52.1%,1-1,50.0%,3,71.4%,33.3%,5.1%,5.9%,63.3%,67.9%,40.4%,57.8%,42.9%,50.6%,1.02,R16 (Bogota)
2024,10,1,9,10.0%,4-16,20.0%,84-113,42.6%,1-1,50.0%,10,68.6%,16.0%,8.2%,3.6%,67.7%,67.1%,41.3%,58.7%,33.9%,46.3%,0.82,R16 (s Hertogenbosch)
2023,10,6,4,60.0%,14-10,58.3%,130-120,52.0%,2-3,40.0%,10,78.2%,25.6%,8.3%,3.3%,66.0%,70.4%,49.8%,63.4%,38.5%,51.1%,1.05,SF (Seoul)
2022,2,0,2,0.0%,0-4,0.0%,13-25,34.2%,0-0,-,2,57.9%,10.5%,9.8%,0.8%,80.3%,59.2%,25.0%,52.5%,29.1%,41.4%,0.61,R128 (2x)
2021,2,0,2,0.0%,0-4,0.0%,17-25,40.5%,0-1,0.0%,2,80.0%,4.8%,11.2%,1.9%,65.2%,71.4%,39.3%,60.2%,27.9%,45.9%,0.70,R32 (2x)
Career,27,8,19,29.6%,22-38,36.7%,282-318,47.0%,4-6,40.0%,27,73.0%,20.9%,8.2%,3.5%,67.0%,68.2%,43.9%,60.2%,36.2%,48.5%,0.91,
