Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Bogota R32,W vs Torres Murcia,24,21,1.1,22.6%,19.8%,23,18,1.3,23.2%,18.2%,20.2%,3.0%,0.3,7.5%,21.7%
2024 Wimbledon R128,L vs Andreeva,41,34,1.2,21.2%,17.6%,28,33,0.8,16.5%,19.4%,12.4%,4.1%,0.9,15.5%,16.6%
2022 Wimbledon R128,L vs Andreescu,11,13,0.8,11.5%,13.5%,7,12,0.6,8.3%,14.3%,3.6%,4.8%,3.1,29.2%,9.4%
2021 San Jose R32,L vs Garcia,26,27,1.0,18.6%,19.3%,17,26,0.7,14.5%,22.2%,8.5%,6.0%,1.8,24.3%,13.6%
Career (4 matches),,102,95,1.1,19.1%,17.8%,75,89,0.8,16.0%,18.9%,11.5%,4.5%,1.2,18.7%,15.5%
