Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Jamie Loeb [USA],1,5,16.7%,1,0,1,0.0%,2018,2023,0,,,,,,,,,,
5,Mei Yamaguchi [JPN],5,0,100.0%,2,1,1,50.0%,2019,2025,3,1.48,14.1%,3.0%,68.7%,74.3%,54.8%,68.2%,47.2%,77.8%,43.8%
5,Quinn Gleason [USA],2,3,40.0%,1,0,1,0.0%,2017,2022,0,,,,,,,,,,
4,Caroline Dolehide [USA],2,2,50.0%,2,1,1,50.0%,2022,2024,3,1.13,6.7%,3.3%,66.7%,74.3%,50.0%,66.2%,38.1%,85.7%,50.0%
4,Su Jeong Jang [KOR],4,0,100.0%,1,1,0,100.0%,2023,2024,1,1.15,4.8%,0.0%,59.7%,62.2%,72.0%,66.1%,38.9%,80.0%,50.0%
4,Kamilla Rakhimova [RUS],2,2,50.0%,1,0,1,0.0%,2022,2024,4,1.05,13.1%,2.2%,62.9%,69.4%,52.9%,63.3%,38.4%,63.3%,50.0%
4,Marcela Zacarias [MEX],4,0,100.0%,1,0,1,0.0%,2016,2023,2,2.32,9.3%,2.3%,72.1%,80.6%,66.7%,76.7%,53.9%,100.0%,72.7%
4,Katherine Sebov [CAN],2,2,50.0%,0,0,0,-,2017,2023,1,0.71,1.6%,6.3%,61.9%,61.5%,29.2%,49.2%,36.2%,58.3%,28.6%
3,Kayla Day [USA],0,3,0.0%,1,1,0,100.0%,2017,2025,2,0.91,8.1%,4.6%,65.5%,69.0%,55.9%,64.5%,32.3%,53.8%,27.3%
3,Lucrezia Stefanini [ITA],0,3,0.0%,1,0,1,0.0%,2023,2025,2,0.74,7.1%,5.8%,71.0%,62.7%,35.6%,54.8%,33.3%,63.2%,37.5%
3,Arina Rodionova [AUS],1,2,33.3%,1,1,0,100.0%,2022,2025,2,0.73,6.5%,1.6%,75.6%,57.0%,30.0%,50.4%,36.0%,52.6%,50.0%
3,Arianne Hartono [NED],2,1,66.7%,0,0,0,-,2021,2025,2,1.40,6.4%,2.1%,67.4%,75.8%,50.0%,67.4%,45.7%,37.5%,36.0%
3,Taylor Townsend [USA],0,3,0.0%,0,0,0,-,2022,2024,3,0.69,4.3%,1.6%,75.1%,60.4%,43.5%,56.2%,30.4%,42.9%,28.6%
3,Amanda Anisimova [USA],1,2,33.3%,1,0,1,0.0%,2017,2024,1,0.67,14.1%,10.6%,57.6%,67.3%,27.8%,50.6%,33.3%,55.6%,60.0%
3,Lizette Cabrera [AUS],2,1,66.7%,1,0,1,0.0%,2021,2024,0,,,,,,,,,,
