Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),426,136,239,1509,229,1482,340,1315,160,1465,419,180,,
2025,297,220,241,1509,234,1482,343,1315,167,1465,413,180
2024,195,352,193,1542,205,1487,339,1314,135,1506,283,267
2023,91,802,101,1677,108,1621,,,65,1614,,
2022,271,226,311,1360,292,1343,330,1221,185,1393,,
2021,246,294,237,1437,227,1408,,,,,,
2020,421,110,,,,,,,,,245,338
2019,418,104,295,1359,286,1330,298,1263,,,215,355
2018,388,87,,,,,,,,,452,100
2017,257,210,,,,,,,,,133,526
2016,530,53,,,,,,,,,289,202
2013,827,20,,,,,,,,,1092,13
