Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Oeiras 1 CH R32,L vs Sell,3.9,4.5,3.3,37.7%,33.3%,46.7%,50.0%,48.3%,3.9%,-2.0,-2.9,-0.5,-0.7
2024 Kachreti CH F,W vs Bakshi,4.7,5.0,4.4,45.7%,58.8%,54.5%,59.1%,50.4%,7.5%,8.5,5.0,10.0,6.4
Career (2 matches),,4.4,4.8,4.0,43.0%,48.3%,51.4%,57.7%,49.8%,6.4%,3.3,2.7,4.8,4.1
