Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,151,84,67,55.6%,188-161,53.9%,1659-1547,51.7%,23-15,60.5%,2,66.7%,22.7%,2.5%,4.3%,72.8%,58.5%,43.2%,54.3%,37.2%,46.3%,0.82
Clay,463,277,186,59.8%,610-437,58.3%,5083-4379,53.7%,45-46,49.5%,17,61.8%,43.4%,2.2%,3.7%,66.7%,60.4%,47.0%,55.9%,47.9%,51.8%,1.09
Carpet,15,8,7,53.3%,16-19,45.7%,156-153,50.5%,1-0,100.0%,2,63.6%,30.4%,1.3%,1.3%,58.8%,61.7%,43.9%,54.4%,39.7%,47.8%,0.87
Finals,27,15,12,55.6%,36-29,55.4%,323-299,51.9%,4-3,57.1%,0,,,,,,,,,,,
Semi-finals,53,27,26,50.9%,58-61,48.7%,518-537,49.1%,4-2,66.7%,0,,,,,,,,,,,
Quarter-finals,103,52,51,50.5%,122-117,51.0%,1112-1062,51.1%,9-13,40.9%,2,62.5%,11.1%,2.8%,4.6%,66.1%,56.9%,48.6%,54.1%,34.0%,44.2%,0.74
vs Righties,415,230,185,55.4%,510-442,53.6%,4515-4226,51.7%,47-46,50.5%,17,62.5%,40.9%,2.1%,3.5%,69.0%,61.2%,42.3%,55.3%,46.2%,50.7%,1.04
vs Lefties,52,23,29,44.2%,54-62,46.6%,507-535,48.7%,6-4,60.0%,2,47.4%,30.0%,2.5%,6.7%,60.0%,50.0%,52.1%,50.8%,44.5%,47.5%,0.91
