Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2007,29,16,13,55.2%,34-30,53.1%,310-266,53.8%,2-3,40.0%,0,,,,,,,,,,,,SF (2x)
2006,18,11,7,61.1%,21-15,58.3%,179-149,54.6%,1-1,50.0%,0,,,,,,,,,,,,W (Surbiton 25K)
2005,22,18,4,81.8%,37-9,80.4%,256-155,62.3%,3-0,100.0%,0,,,,,,,,,,,,W (2x)
2004,5,3,2,60.0%,6-1,85.7%,41-25,62.1%,0-0,-,0,,,,,,,,,,,,QF (Surbiton 25K)
2003,64,55,9,85.9%,113-23,83.1%,765-395,65.9%,5-1,83.3%,0,,,,,,,,,,,,W (7x)
2002,15,6,9,40.0%,14-19,42.4%,145-157,48.0%,0-3,0.0%,0,,,,,,,,,,,,QF (Hallandale Beach 25K)
2001,19,13,6,68.4%,28-13,68.3%,220-152,59.1%,2-2,50.0%,0,,,,,,,,,,,,F (Surbiton 25K)
2000,8,6,2,75.0%,12-6,66.7%,85-67,55.9%,1-0,100.0%,0,,,,,,,,,,,,F (Sarasota 75K)
1999,28,20,8,71.4%,40-17,70.2%,288-209,57.9%,3-0,100.0%,0,,,,,,,,,,,,W (Salt Lake City 50K)
1998,47,33,14,70.2%,67-30,69.1%,474-349,57.6%,3-3,50.0%,0,,,,,,,,,,,,W (4x)
1997,29,17,12,58.6%,36-27,57.1%,296-264,52.9%,3-4,42.9%,0,,,,,,,,,,,,F (Phoenix 50K)
1996,25,13,12,52.0%,32-25,56.1%,245-237,50.8%,2-1,66.7%,0,,,,,,,,,,,,SF (2x)
1995,21,12,9,57.1%,28-19,59.6%,243-203,54.5%,2-3,40.0%,0,,,,,,,,,,,,F (ITF Sedona)
1994,42,28,14,66.7%,59-30,66.3%,476-325,59.4%,5-6,45.5%,0,,,,,,,,,,,,W (ITF Indianapolis)
1993,11,6,5,54.5%,12-10,54.5%,108-82,56.8%,0-1,0.0%,0,,,,,,,,,,,,SF (ITF Freeport)
Career,383,257,126,67.1%,539-274,66.3%,4131-3035,57.6%,32-28,53.3%,0,,,,,,,,,,,,
