Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2007,6,2,4,33.3%,6-8,42.9%,53-62,46.1%,0-0,-,2,-,-,0.0%,3.1%,77.1%,57.4%,36.4%,52.6%,37.5%,45.4%,0.79,
2006,22,8,14,36.4%,20-28,41.7%,207-226,47.8%,0-3,0.0%,9,-,-,0.7%,5.6%,68.4%,54.2%,44.8%,51.2%,39.5%,45.4%,0.81,QF (Auckland)
2005,33,13,20,39.4%,32-45,41.6%,325-367,47.0%,2-4,33.3%,9,-,-,0.3%,3.6%,72.9%,55.3%,44.0%,52.2%,47.8%,49.9%,1.00,QF (Prague)
2004,44,23,21,52.3%,54-48,52.9%,478-441,52.0%,4-3,57.1%,6,-,-,0.0%,3.3%,72.8%,58.4%,43.9%,54.4%,43.8%,49.2%,0.96,SF (Hobart)
2003,5,3,2,60.0%,6-2,75.0%,42-12,77.8%,0-0,-,0,,,,,,,,,,,,
2002,10,2,8,20.0%,5-16,23.8%,79-108,42.2%,0-1,0.0%,0,,,,,,,,,,,,R16 (Casablanca)
2001,35,15,20,42.9%,33-41,44.6%,318-347,47.8%,4-3,57.1%,0,,,,,,,,,,,,QF (3x)
2000,51,25,26,49.0%,57-56,50.4%,510-505,50.2%,7-4,63.6%,0,,,,,,,,,,,,SF (s Hertogenbosch)
1999,34,16,18,47.1%,35-36,49.3%,301-301,50.0%,3-4,42.9%,0,,,,,,,,,,,,W (s Hertogenbosch)
1998,14,4,10,28.6%,10-21,32.3%,121-165,42.3%,0-1,0.0%,0,,,,,,,,,,,,SF (Pattaya)
1997,14,5,9,35.7%,11-19,36.7%,119-142,45.6%,3-0,100.0%,0,,,,,,,,,,,,R16 (Bol)
1996,2,1,1,50.0%,2-2,50.0%,17-17,50.0%,0-0,-,0,,,,,,,,,,,,R64 (US Open)
1995,3,1,2,33.3%,2-5,28.6%,28-37,43.1%,0-0,-,0,,,,,,,,,,,,R32 (2x)
Career,273,118,155,43.2%,273-327,45.5%,2598-2730,48.8%,23-23,50.0%,26,-,-,0.3%,4.1%,71.9%,55.8%,43.6%,52.4%,43.4%,47.9%,0.91,
