Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Meilen Tu [USA],4,4,50.0%,3,1,2,33.3%,1997,2006,1,0.90,0.0%,4.2%,69.4%,60.0%,50.0%,56.9%,38.9%,50.0%,22.2%
8,Samantha Reeves [USA],5,3,62.5%,2,1,1,50.0%,1997,2003,0,,,,,,,,,,
7,Milagros Sequera [VEN],5,2,71.4%,0,0,0,-,2001,2006,1,1.85,0.0%,4.7%,74.4%,71.9%,45.5%,65.1%,64.4%,60.0%,54.5%
7,Emmanuelle Gagliardi [SUI],0,7,0.0%,1,0,1,0.0%,1997,2006,1,0.81,1.7%,5.1%,67.8%,55.0%,26.3%,45.8%,43.8%,40.0%,100.0%
7,Tara Snyder [USA],3,4,42.9%,0,0,0,-,1994,2005,0,,,,,,,,,,
6,Angela Haynes [USA],6,0,100.0%,1,1,0,100.0%,2003,2007,0,,,,,,,,,,
6,Laura Granville [USA],2,4,33.3%,2,0,2,0.0%,2003,2007,0,,,,,,,,,,
6,Amy Frazier [USA],2,4,33.3%,4,2,2,50.0%,2000,2006,2,0.84,0.0%,3.5%,66.4%,55.8%,37.5%,49.7%,42.1%,47.6%,33.3%
6,Nicole Pratt [AUS],4,2,66.7%,7,4,3,57.1%,1996,2001,0,,,,,,,,,,
5,Gisela Dulko [ARG],1,4,20.0%,0,0,0,-,2002,2007,1,0.97,0.0%,2.4%,71.4%,48.3%,58.3%,51.2%,47.2%,30.0%,35.7%
5,Lioudmila Skavronskaia [RUS],2,3,40.0%,1,0,1,0.0%,2002,2007,0,,,,,,,,,,
5,Lilia Osterloh [USA],5,0,100.0%,0,0,0,-,1998,2005,0,,,,,,,,,,
5,Nathalie Dechy [FRA],1,4,20.0%,0,0,0,-,1997,2005,0,,,,,,,,,,
5,Jill Craybas [USA],3,2,60.0%,3,3,0,100.0%,1999,2005,0,,,,,,,,,,
5,Mashona Washington [USA],4,1,80.0%,1,1,0,100.0%,1994,2004,0,,,,,,,,,,
