Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,3,Hard,3,0,3,0.0%,0,0,0,-,2024,2026,R128,3,0.86,2.0%,6.5%,64.8%,54.3%,40.0%,49.2%,43.7%,30.4%,37.0%
Roland Garros,4,Clay,6,2,4,33.3%,0,0,0,-,2022,2025,R64,6,0.90,0.6%,5.9%,73.2%,53.5%,43.2%,50.7%,44.4%,39.1%,39.2%
Wimbledon,4,Grass,6,2,4,33.3%,0,0,0,-,2022,2025,R128,6,0.91,2.8%,5.3%,67.7%,62.3%,47.7%,57.6%,38.4%,56.8%,33.3%
US Open,3,Hard,4,1,3,25.0%,2,1,1,50.0%,2023,2025,R128,4,0.91,1.7%,3.3%,67.7%,59.2%,45.3%,54.7%,41.2%,47.5%,37.5%
Fed Cup,4,,11,5,6,45.5%,2,1,1,50.0%,2016,2020,,8,0.96,0.9%,4.3%,62.9%,56.7%,49.7%,54.1%,44.3%,56.3%,56.3%
Miami,3,Hard,6,3,3,50.0%,0,0,0,-,2018,2026,R64,6,0.98,1.7%,2.7%,70.1%,59.2%,42.0%,54.1%,45.2%,55.6%,45.8%
Indian Wells,2,Hard,2,0,2,0.0%,0,0,0,-,2024,2026,R128,2,0.84,1.1%,8.1%,62.9%,55.6%,43.5%,51.1%,41.1%,45.0%,61.5%
Merida,3,Hard,10,7,3,70.0%,1,1,0,100.0%,2023,2026,F,10,1.07,0.6%,4.3%,67.9%,57.3%,42.8%,52.7%,50.6%,55.8%,55.8%
Brisbane,2,Hard,3,1,2,33.3%,0,0,0,-,2024,2026,R64,3,0.81,1.7%,4.5%,68.2%,54.1%,47.4%,52.0%,39.1%,57.1%,43.8%
Guadalajara,3,Hard,10,7,3,70.0%,0,0,0,-,2023,2025,F,10,1.10,2.0%,6.9%,67.4%,61.9%,44.1%,56.1%,48.2%,57.1%,52.4%
Guadalajara 125,2,Hard,7,5,2,71.4%,2,2,0,100.0%,2024,2025,SF,7,1.09,1.8%,8.2%,62.8%,62.3%,40.1%,54.1%,50.0%,53.1%,51.9%
