Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Bogota,Clay,SF,106,92,(8) Panna Udvardy [HUN] d. Arango,6-7(6) 6-3 7-6(5),0.88,1.7%,3.5%,69.6%,63.7%,34.3%,4/11,2:52
30-Mar-2026,Bogota,Clay,QF,106,155,Arango d. Varvara Lepchenko [USA],6-4 6-3,1.31,1.9%,3.7%,77.8%,69.0%,50.0%,2/3,1:17
30-Mar-2026,Bogota,Clay,R16,106,178,Arango d. Guiomar Maristany Zuleta De Reales [ESP],7-5 6-2,1.25,0.0%,3.8%,71.8%,57.1%,59.1%,8/11,1:44
30-Mar-2026,Bogota,Clay,R32,106,177,Arango d. Maria Lourdes Carle [ARG],1-6 6-2 6-0,1.47,1.9%,3.7%,66.7%,58.3%,72.2%,0/3,2:00
17-Mar-2026,Miami,Hard,R128,109,71,Oksana Selekhmeteva [RUS] d. Arango,6-3 4-6 6-3,0.86,1.0%,1.9%,67.6%,54.9%,35.3%,11/18,2:08
04-Mar-2026,Indian Wells,Hard,R128,108,43,Hailey Baptiste [USA] d. Arango,2-6 6-2 6-3,0.81,1.0%,5.9%,67.6%,53.6%,57.6%,7/11,2:07
23-Feb-2026,Merida,Hard,R16,59,34,(4) Marie Bouzkova [CZE] d. Arango,2-6 6-1 2-0 RET,0.90,0.0%,1.8%,75.4%,46.5%,57.1%,3/7,1:36
23-Feb-2026,Merida,Hard,R32,59,91,Arango d. Anastasia Potapova [RUS],7-6(0) 6-2,1.26,0.0%,2.5%,74.1%,60.0%,42.9%,9/13,1:56
08-Feb-2026,Doha,Hard,R64,49,33,Xin Yu Wang [CHN] d. Arango,6-1 7-5,0.73,0.0%,4.8%,66.1%,43.9%,33.3%,5/12,1:20
01-Feb-2026,Ostrava,Hard,R16,46,124,Tamara Korpatsch [GER] d. (2) Arango,6-3 6-4,0.80,0.0%,0.0%,65.2%,60.5%,43.5%,5/9,1:35
19-Jan-2026,Australian Open,Hard,R128,51,37,Mccartney Kessler [USA] d. Arango,6-3 6-2,0.72,0.0%,0.0%,68.4%,50.0%,41.7%,1/5,1:10
12-Jan-2026,Hobart,Hard,R32,50,71,Antonia Ruzic [CRO] d. (7) Arango,7-5 6-1,0.80,0.0%,6.8%,64.4%,47.4%,38.1%,2/8,1:33
04-Jan-2026,Brisbane,Hard,R64,48,31,Mccartney Kessler [USA] d. Arango,6-1 6-3,0.70,0.0%,4.3%,62.9%,50.0%,34.6%,9/15,1:22
27-Oct-2025,Hong Kong,Hard,R16,47,68,Cristina Bucsa [ESP] d. (8) Arango,6-2 6-4,0.83,0.0%,0.0%,83.6%,45.1%,20.0%,9/16,1:28
27-Oct-2025,Hong Kong,Hard,R32,47,92,(8) Arango d. Moyuka Uchijima [JPN],6-7(3) 6-1 6-4,1.28,3.1%,0.0%,78.1%,62.7%,66.7%,1/4,2:18
