Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,42,19,23,45.2%,41-50,45.1%,379-418,47.6%,2-2,50.0%,42,56.3%,39.0%,1.3%,4.5%,68.3%,56.9%,43.8%,52.8%,45.7%,49.2%,0.97
Clay,40,19,21,47.5%,41-47,46.6%,390-403,49.2%,6-2,75.0%,33,54.7%,38.9%,0.8%,5.4%,68.7%,56.8%,42.7%,52.4%,45.6%,49.0%,0.96
Grass,2,0,2,0.0%,1-4,20.0%,26-31,45.6%,0-2,0.0%,2,63.0%,32.1%,0.5%,5.1%,75.9%,57.3%,42.3%,53.7%,43.0%,48.2%,0.93
Grand Slams,5,1,4,20.0%,2-9,18.2%,35-58,37.6%,0-0,-,5,47.7%,28.6%,0.4%,5.4%,68.8%,51.4%,45.7%,49.6%,42.0%,45.3%,0.83
Premiers,17,12,5,70.6%,23-13,63.9%,171-142,54.6%,1-0,100.0%,17,61.4%,47.3%,1.3%,5.5%,67.4%,59.6%,44.0%,54.5%,48.9%,51.7%,1.08
Internationals,26,8,18,30.8%,18-37,32.7%,210-282,42.7%,2-3,40.0%,26,52.7%,33.2%,1.0%,4.8%,68.5%,56.9%,40.0%,51.6%,43.4%,47.4%,0.90
Finals,2,0,2,0.0%,0-4,0.0%,5-24,17.2%,0-0,-,2,14.3%,20.0%,1.1%,8.7%,62.0%,36.8%,37.1%,37.0%,38.7%,37.9%,0.61
Semi-finals,3,2,1,66.7%,5-3,62.5%,45-39,53.6%,1-1,50.0%,3,68.3%,39.0%,1.1%,4.0%,74.5%,64.2%,38.6%,57.7%,44.4%,50.8%,1.05
Quarter-finals,6,3,3,50.0%,7-6,53.8%,57-52,52.3%,0-0,-,6,59.3%,44.6%,0.6%,4.7%,69.4%,58.4%,41.8%,53.3%,46.8%,50.2%,1.00
vs Righties,69,28,41,40.6%,60-89,40.3%,630-722,46.6%,7-6,53.8%,64,54.6%,37.9%,1.0%,4.6%,69.0%,56.2%,43.7%,52.3%,45.3%,48.7%,0.95
vs Lefties,10,5,5,50.0%,12-12,50.0%,103-110,48.4%,0-0,-,9,61.9%,39.6%,1.9%,6.3%,68.4%,61.0%,39.0%,54.0%,45.9%,50.0%,1.00
vs Top 10,6,0,6,0.0%,0-12,0.0%,26-72,26.5%,0-0,-,6,36.2%,17.6%,1.0%,4.5%,68.8%,49.1%,38.1%,45.7%,36.1%,40.8%,0.66
