Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Beijing R64,L vs Zheng,3.8,3.7,3.9,47.7%,45.5%,15.4%,40.0%,58.0%,38.0%,-4.0,-5.0,-1.5,-3.6
2025 Guadalajara F,L vs Jovic,4.0,3.8,4.2,43.5%,48.8%,20.0%,66.7%,51.5%,25.3%,0.0,0.0,-0.5,-0.7
2025 Guadalajara SF,W vs Jacquemot,4.6,5.7,3.6,45.5%,60.0%,72.2%,58.8%,66.1%,37.9%,4.0,2.4,3.0,5.4
2025 Rome R64,L vs Andreeva,6.1,6.8,5.5,41.9%,38.9%,59.1%,44.0%,51.0%,31.5%,1.5,1.0,-3.5,-3.1
2025 Merida F,L vs Navarro,5.7,5.6,5.9,37.9%,31.6%,14.3%,16.7%,50.5%,35.6%,-6.5,-8.9,-5.5,-9.6
2025 Merida R32,W vs Carle,8.2,8.8,7.6,68.4%,53.8%,52.0%,47.6%,50.6%,24.8%,13.5,6.1,6.5,3.7
2019 Bogota R32,L vs Schoofs,4.1,4.2,4.1,46.2%,51.4%,41.7%,23.1%,53.5%,26.4%,-10.5,-9.5,-8.0,-10.4
2018 Bogota R32,W vs Cepede Royg,4.7,4.6,4.7,60.0%,45.5%,50.0%,55.0%,74.1%,39.2%,1.0,0.5,0.0,0.0
Last 52 Weeks (4 matches),,4.7,5.1,4.3,44.9%,48.7%,45.6%,50.9%,56.6%,32.6%,0.4,0.3,-0.6,-0.9
Career (8 matches),,5.1,5.5,4.8,49.1%,47.9%,43.9%,45.0%,56.9%,30.8%,-0.1,-0.1,-1.2,-1.5
