Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,13,4,9,30.8%,12-18,40.0%,125-149,45.6%,2-1,66.7%,13,55.6%,35.3%,0.6%,3.4%,69.0%,55.8%,44.9%,52.4%,44.5%,48.3%,0.93,SF (WTA Bogota)
2025,26,12,14,46.2%,23-34,40.4%,239-270,47.0%,1-2,33.3%,26,53.6%,40.8%,1.3%,4.5%,69.9%,55.3%,44.7%,52.1%,46.4%,49.2%,0.97,F (2x)
2024,14,4,10,28.6%,11-21,34.4%,131-159,45.2%,1-2,33.3%,12,56.2%,37.3%,0.9%,6.4%,72.0%,58.6%,36.7%,52.5%,45.2%,48.9%,0.95,R16 (2x)
2023,15,11,4,73.3%,22-9,71.0%,160-117,57.8%,2-0,100.0%,11,64.1%,42.7%,1.3%,5.7%,66.4%,60.7%,46.0%,55.8%,46.5%,51.0%,1.05,QF (2x)
2021,1,0,1,0.0%,1-2,33.3%,16-18,47.1%,0-0,-,1,64.7%,29.4%,0.9%,9.8%,64.3%,63.9%,40.0%,55.4%,41.2%,48.6%,0.92,R32 (Bogota)
2020,3,2,1,66.7%,4-2,66.7%,31-19,62.0%,0-0,-,3,73.1%,58.3%,0.0%,4.5%,57.4%,61.8%,57.6%,60.0%,52.4%,56.4%,1.31,
2019,4,0,4,0.0%,0-8,0.0%,24-49,32.9%,0-1,0.0%,4,45.7%,21.6%,1.2%,5.3%,61.9%,51.6%,40.4%,47.4%,39.5%,43.3%,0.75,
2018,5,3,2,60.0%,6-4,60.0%,48-43,52.7%,2-0,100.0%,5,55.6%,46.7%,1.0%,2.4%,72.8%,57.8%,44.3%,54.1%,48.7%,51.5%,1.06,QF (Bogota)
2017,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,25.0%,25.0%,2.0%,5.9%,66.7%,44.1%,29.4%,39.2%,42.9%,41.2%,0.71,R32 (Bogota)
2016,4,2,2,50.0%,4-5,44.4%,32-41,43.8%,0-0,-,1,16.7%,0.0%,2.9%,14.3%,60.0%,52.4%,7.1%,34.3%,27.5%,30.7%,0.42,
Career,86,38,48,44.2%,83-105,44.1%,810-877,48.0%,8-6,57.1%,77,55.9%,38.7%,1.1%,4.9%,68.8%,56.9%,43.3%,52.7%,45.5%,49.0%,0.96,
